"SYMBOL"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"seqnames"	"start"	"end"	"width"	"strand"	"width.1"	"strand.1"	"Conc"	"Conc_treated"	"Conc_control"	"Fold"	"p.value"	"FDR"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"GENENAME"
"PHYHD1"	-1.707674675	3.999407852	-4.844016892	0.003825984	0.058230078	-1.870194291	"9"	128939424	128944249	4826	"*"	4827	"*"	3.169252036	3.77901339	2.092190421	1.462582763	0.143521099	0.998642427	"Promoter (<=1kb)"	9	128940393	128941708	1316	1	"ENSG00000175287"	"ENST00000487504"	0	254295	"phytanoyl-CoA dioxygenase domain containing 1"
"PPP1R1C"	-1.968963532	0.984481766	-9.334807557	0.000156419	0.01147093	1.642769416	"2"	181952573	181955104	2532	"*"	2533	"*"	2.014406293	2.483208587	1.315502119	0.935918363	0.50854605	0.998642427	"Promoter (<=1kb)"	2	181954241	182117518	163278	1	"ENSG00000150722"	"ENST00000495820"	0	151242	"protein phosphatase 1 regulatory inhibitor subunit 1C"
"PRDM1"	-2.067167948	5.874117454	-7.271712413	0.000552276	0.021019435	0.27692064	"6"	105993284	105995760	2477	"*"	2478	"*"	2.467298554	3.00475178	1.60110378	1.172691868	0.316411081	0.998642427	"Promoter (<=1kb)"	6	105993463	106109939	116477	1	"ENSG00000057657"	"ENST00000652320"	0	639	"PR/SET domain 1"
"PRDM1"	-2.067167948	5.874117454	-7.271712413	0.000552276	0.021019435	0.27692064	"6"	106085725	106087981	2257	"*"	2258	"*"	2.084155883	2.601382637	1.270145575	1.095675305	0.421005488	0.998642427	"Promoter (<=1kb)"	6	106086320	106107508	21189	1	"ENSG00000057657"	"ENST00000369091"	0	639	"PR/SET domain 1"
"PRKCH"	-1.636865704	5.295250369	-9.162896781	0.00017204	0.01199043	1.541266121	"14"	61151225	61152912	1688	"*"	1689	"*"	1.44261519	2.44261519	0	5.380949797	0.055896483	0.998642427	"Distal Intergenic"	14	61187559	61530584	343026	1	"ENSG00000027075"	"ENST00000555185"	-34647	5583	"protein kinase C eta"
"PTPN6"	-1.147063746	10.70781935	-8.030182786	0.000336227	0.017187056	0.819047874	"12"	6945852	6947945	2094	"*"	2095	"*"	2.804225597	3.241225098	2.174309929	0.850152982	0.421786597	0.998642427	"Promoter (<=1kb)"	12	6946468	6952180	5713	1	"ENSG00000111679"	"ENST00000543115"	0	5777	"protein tyrosine phosphatase non-receptor type 6"
"RAD9B"	-1.117878985	3.853662999	-3.70782332	0.012093787	0.107236352	-3.149297493	"12"	110505281	110506480	1200	"*"	1201	"*"	0.614575322	1.376852882	0	2.039774803	0.591629073	0.998642427	"Promoter (2-3kb)"	12	110502343	110511494	9152	1	"ENSG00000151164"	"ENST00000447044"	2938	144715	"RAD9 checkpoint clamp component B"
"RAG1"	-2.742404935	3.609284307	-8.305942212	0.000283537	0.015468293	1.003930121	"11"	36563928	36565388	1461	"*"	1462	"*"	0.649009184	1.084437032	0.02238051	0.793673182	0.827667674	0.998642427	"Promoter (2-3kb)"	11	36568007	36579762	11756	1	"ENSG00000166349"	"ENST00000299440"	-2619	5896	"recombination activating 1"
"RAP1GAP"	-1.372370209	13.6801329	-12.42024762	3.56e-05	0.005480596	3.176391081	"1"	21656596	21662561	5966	"*"	5967	"*"	4.848106855	5.278623725	4.231678265	0.842875471	0.229426301	0.998642427	"Intron (ENST00000374765/ENSG00000076864, intron 1 of 24)"	1	21617932	21653307	35376	2	"ENSG00000076864"	"ENST00000447293"	-3289	5909	"RAP1 GTPase activating protein"
"RAP1GAP"	-1.372370209	13.6801329	-12.42024762	3.56e-05	0.005480596	3.176391081	"1"	21609382	21610581	1200	"*"	1201	"*"	1.456712472	2.005068294	0.56126897	1.182060973	0.566818462	0.998642427	"Exon (ENST00000374763/ENSG00000076864, exon 11 of 23)"	1	21596221	21620041	23821	2	"ENSG00000076864"	"ENST00000374763"	9460	5909	"RAP1 GTPase activating protein"
"RAP1GAP"	-1.372370209	13.6801329	-12.42024762	3.56e-05	0.005480596	3.176391081	"1"	21672663	21673862	1200	"*"	1201	"*"	1.274662347	1.965296858	0	1.747635097	0.458760691	0.998642427	"Distal Intergenic"	1	21596221	21669357	73137	2	"ENSG00000076864"	"ENST00000374765"	-3306	5909	"RAP1 GTPase activating protein"
"REPS2"	-1.344814416	9.271586367	-10.42107567	8.87e-05	0.008336725	2.240907154	"X"	16945209	16947946	2738	"*"	2739	"*"	3.411206699	3.773822854	2.92569693	0.639464362	0.489920044	0.998642427	"Promoter (<=1kb)"	23	16946658	17153272	206615	1	"ENSG00000169891"	"ENST00000357277"	0	9185	"RALBP1 associated Eps domain containing 2"
"RIMBP2"	-1.329982112	2.721632723	-4.116349877	0.007823793	0.085011303	-2.666597823	"12"	130529295	130531077	1783	"*"	1784	"*"	0.646558721	1.646558721	0	4.610482946	0.272065579	0.998642427	"Intron (ENST00000690449/ENSG00000060709, intron 2 of 22)"	12	130431647	130517917	86271	2	"ENSG00000060709"	"ENST00000535703"	-11378	23504	"RIMS binding protein 2"
"ROBO2"	-1.116133435	2.143029218	-3.2588501	0.020109475	0.140627959	-3.708912726	"3"	77061228	77062505	1278	"*"	1279	"*"	0.774895096	1.562581531	0	2.208874715	0.515823085	0.998642427	"Intron (ENST00000487694/ENSG00000185008, intron 2 of 26)"	3	77040730	77647116	606387	1	"ENSG00000185008"	"ENST00000473767"	20498	6092	"roundabout guidance receptor 2"
"RPS10P5"	-1.184180341	2.756041203	-3.734115172	0.011750453	0.105526619	-3.117457864	"20"	838109	843434	5326	"*"	5327	"*"	3.257022015	3.972083164	1.776854566	1.959587382	0.053861509	0.998642427	"Promoter (<=1kb)"	20	839447	839977	531	2	"ENSG00000101278"	"ENST00000492704"	0	93144	"ribosomal protein S10 pseudogene 5"
"RYR3"	-1.24877192	10.98875962	-9.764513356	0.000124133	0.010291066	1.88801721	"15"	33404859	33410289	5431	"*"	5432	"*"	2.628272918	3.371284192	1.012696056	2.09572938	0.077761376	0.998642427	"Intron (ENST00000415757/ENSG00000198838, intron 1 of 102)"	15	33311068	33503738	192671	1	"ENSG00000198838"	"ENST00000634750"	93791	6263	"ryanodine receptor 3"
"SLC25A48"	-1.440642698	2.638617183	-4.467371864	0.005489305	0.070819001	-2.272420053	"5"	135849586	135850785	1200	"*"	1201	"*"	0.089197633	1.089197633	0	4.080956406	0.41692536	0.998642427	"5' UTR"	5	135835104	135871625	36522	1	"ENSG00000145832"	"ENST00000462340"	14482	153328	"solute carrier family 25 member 48"
"SMIM5"	-1.10963862	9.540425607	-9.527525913	0.00014085	0.011074656	1.754226642	"17"	75636993	75639541	2549	"*"	2550	"*"	2.393883987	2.792042089	1.842099127	0.730675958	0.534640631	0.998642427	"Promoter (<=1kb)"	17	75636595	75641400	4806	1	"ENSG00000204323"	"ENST00000537494"	398	643008	"small integral membrane protein 5"
"SOX21"	-2.96561231	5.15041116	-10.18086865	0.000100083	0.008975078	2.114725665	"13"	94709863	94718698	8836	"*"	8837	"*"	4.226197453	4.669931605	3.582070288	0.881275755	0.22437229	0.998642427	"Promoter (<=1kb)"	13	94709622	94712545	2924	2	"ENSG00000125285"	"ENST00000376945"	0	11166	"SRY-box transcription factor 21"
"SPATC1L"	-1.111842799	7.415066801	-8.059191282	0.000330174	0.017062703	0.838788948	"21"	46176684	46180360	3677	"*"	3678	"*"	1.94890822	2.747258922	0.010411674	2.406403098	0.1265823	0.998642427	"Intron (ENST00000330205/ENSG00000160284, intron 1 of 3)"	21	46161160	46184459	23300	2	"ENSG00000160284"	"ENST00000291672"	4099	84221	"spermatogenesis and centriole associated 1 like"
"SSC4D"	-2.163951032	1.081975516	-7.790995353	0.000391422	0.017537416	0.65357239	"7"	76384346	76390933	6588	"*"	6589	"*"	3.4231664	3.881160944	2.74825103	0.921257877	0.31346799	0.998642427	"Promoter (2-3kb)"	7	76389334	76393490	4157	2	"ENSG00000146700"	"ENST00000492979"	2557	136853	"scavenger receptor cysteine rich family member with 4 domains"
"ST8SIA4"	-1.17759701	6.173291149	-4.077651621	0.008144484	0.086835544	-2.711215444	"5"	101176425	101178018	1594	"*"	1595	"*"	0.239892078	1.239892078	0	4.222186119	0.35771881	0.998642427	"Distal Intergenic"	5	100806933	100903282	96350	2	"ENSG00000113532"	"ENST00000231461"	-273143	7903	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
"SUN3"	-1.992426641	0.996213321	-5.447081601	0.002230119	0.042834956	-1.268632545	"7"	47985380	47993488	8109	"*"	8110	"*"	3.631076898	3.99521499	3.142823345	0.645511183	0.452179385	0.998642427	"Promoter (<=1kb)"	7	47987148	47988963	1816	2	"ENSG00000164744"	"ENST00000461953"	0	256979	"Sad1 and UNC84 domain containing 3"
"SYT5"	-1.710183588	3.862547732	-4.443426219	0.005620456	0.071540186	-2.29871051	"19"	55177513	55190067	12555	"*"	12556	"*"	4.4521181	4.844713235	3.911019392	0.72930682	0.292777942	0.998642427	"Promoter (<=1kb)"	19	55171196	55180289	9094	2	"ENSG00000129990"	"ENST00000354308"	0	6861	"synaptotagmin 5"
"TBC1D10C"	-1.0753797	6.14298438	-5.572802121	0.00200378	0.040609844	-1.149464371	"11"	67405321	67406520	1200	"*"	1201	"*"	2.339928509	2.841957315	1.563465443	1.049748063	0.388854831	0.998642427	"Promoter (<=1kb)"	11	67405248	67410088	4841	1	"ENSG00000175463"	"ENST00000526474"	73	374403	"TBC1 domain family member 10C"
"TBC1D4"	-1.060384707	9.501243398	-8.354682769	0.000275265	0.015352729	1.035973179	"13"	75325407	75327338	1932	"*"	1933	"*"	1.805015433	2.198021937	1.263130618	0.709084293	0.654145657	0.998642427	"Promoter (<=1kb)"	13	75312782	75326250	13469	2	"ENSG00000136111"	"ENST00000488955"	0	9882	"TBC1 domain family member 4"
"TGM5"	-2.483737037	1.241868519	-14.29794124	1.7e-05	0.004080533	3.901219396	"15"	43259137	43263225	4089	"*"	4090	"*"	1.625045357	2.625045357	0	5.559033407	0.02684285	0.998642427	"Exon (ENST00000220420/ENSG00000104055, exon 2 of 13)"	15	43233158	43266857	33700	2	"ENSG00000104055"	"ENST00000349114"	3632	9333	"transglutaminase 5"
"TMC1"	-2.345391204	2.701016436	-2.799204638	0.034959598	0.188658077	-4.309988463	"9"	72607970	72609449	1480	"*"	1481	"*"	1.029509728	1.824550717	0	2.274438136	0.451611304	0.998642427	"Intron (ENST00000643676/ENSG00000165091, intron 1 of 2)"	9	72616266	72836351	220086	1	"ENSG00000165091"	"ENST00000340019"	-6817	117531	"transmembrane channel like 1"
"TMC8"	-2.247989253	7.86866556	-12.04741285	4.17e-05	0.005898593	3.016090065	"17"	78137489	78138688	1200	"*"	1201	"*"	1.009164372	1.801029719	0	2.251430102	0.456983363	0.998642427	"Promoter (<=1kb)"	17	78137654	78138167	514	1	"ENSG00000167895"	"ENST00000591003"	0	147138	"transmembrane channel like 8"
"TMPRSS5"	-1.023728365	4.329792534	-3.474949986	0.015681662	0.123548804	-3.435869926	"11"	113648479	113650445	1967	"*"	1968	"*"	1.12872727	2.12872727	0	5.075349821	0.12006543	0.998642427	"Distal Intergenic"	11	113690230	113693737	3508	2	"ENSG00000166682"	"ENST00000545265"	43292	80975	"transmembrane serine protease 5"
"TNFAIP3"	-1.014878698	6.549593515	-6.6656014	0.000848104	0.025659131	-0.195469918	"6"	137866471	137867799	1329	"*"	1330	"*"	4.512901902	4.881407887	4.016728508	0.660726907	0.339173041	0.998642427	"Promoter (<=1kb)"	6	137867214	137871304	4091	1	"ENSG00000118503"	"ENST00000421450"	0	7128	"TNF alpha induced protein 3"
"TNS1"	-3.646198952	12.04510023	-29.45104241	3.59e-07	0.003490126	6.952341275	"2"	218018918	218020553	1636	"*"	1637	"*"	1.111630312	1.510975043	0.557550359	0.709539235	0.779099059	0.998642427	"Intron (ENST00000649572/ENSG00000079308, intron 1 of 1)"	2	217799588	218010421	210834	2	"ENSG00000079308"	"ENST00000646520"	-8497	7145	"tensin 1"
"TNS1"	-3.646198952	12.04510023	-29.45104241	3.59e-07	0.003490126	6.952341275	"2"	217838678	217844032	5355	"*"	5356	"*"	3.731443494	4.379851268	2.522424523	1.638088307	0.05847171	0.998642427	"Promoter (<=1kb)"	2	217802789	217842160	39372	2	"ENSG00000079308"	"ENST00000446688"	0	7145	"tensin 1"
"TNS3"	-1.293206179	8.587918291	-10.41338627	8.91e-05	0.008340081	2.236918424	"7"	47594190	47596657	2468	"*"	2469	"*"	1.906019927	2.431253193	1.071664985	1.115073907	0.461999522	0.998642427	"Distal Intergenic"	7	47302967	47582558	279592	2	"ENSG00000136205"	"ENST00000457718"	-11632	64759	"tensin 3"
"TNS3"	-1.293206179	8.587918291	-10.41338627	8.91e-05	0.008340081	2.236918424	"7"	47365667	47366866	1200	"*"	1201	"*"	1.090437223	2.090437223	0	5.038040848	0.123879852	0.998642427	"Intron (ENST00000311160/ENSG00000136205, intron 17 of 30)"	7	47396594	47400438	3845	2	"ENSG00000136205"	"ENST00000485555"	33572	64759	"tensin 3"
"TSPAN18"	-1.870992292	4.290410401	-5.220292159	0.002717703	0.048363482	-1.488937993	"11"	44908735	44921305	12571	"*"	12572	"*"	4.933608649	5.432694076	4.164260934	1.063281231	0.13650962	0.998642427	"Promoter (<=1kb)"	11	44909523	44919974	10452	1	"ENSG00000157570"	"ENST00000519051"	0	90139	"tetraspanin 18"
"TSPAN18"	-1.870992292	4.290410401	-5.220292159	0.002717703	0.048363482	-1.488937993	"11"	44921570	44939083	17514	"*"	17515	"*"	5.1010487	5.449098323	4.641395995	0.605179614	0.39981156	0.998642427	"Promoter (<=1kb)"	11	44926367	44929556	3190	1	"ENSG00000157570"	"ENST00000520278"	0	90139	"tetraspanin 18"
"TSPAN7"	-3.122107405	2.089374536	-6.499470715	0.000959254	0.027109052	-0.331616278	"X"	38651024	38655500	4477	"*"	4478	"*"	3.638031188	4.037823375	3.083084358	0.746611319	0.385838221	0.998642427	"Intron (ENST00000465127/ENSG00000250349, intron 3 of 8)"	23	38666096	38688920	22825	1	"ENSG00000156298"	"ENST00000419600"	-10596	7102	"tetraspanin 7"
"TSPAN7"	-3.122107405	2.089374536	-6.499470715	0.000959254	0.027109052	-0.331616278	"X"	38627253	38628471	1219	"*"	1220	"*"	0.825040605	1.825040605	0	4.781889422	0.213512773	0.998642427	"Intron (ENST00000465127/ENSG00000250349, intron 3 of 8)"	23	38612322	38671416	59095	1	"ENSG00000156298"	"ENST00000494037"	14931	7102	"tetraspanin 7"
"TSPO2"	-2.497046186	7.72070098	-12.82031707	3.01e-05	0.005068056	3.341965267	"6"	41037945	41044442	6498	"*"	6499	"*"	4.333696255	4.820616195	3.593240709	1.020093939	0.153116454	0.998642427	"Promoter (<=1kb)"	6	41042467	41044337	1871	1	"ENSG00000112212"	"ENST00000373161"	0	222642	"translocator protein 2"
"TTC29"	-1.950999196	3.213581437	-5.829902503	0.001618819	0.036351893	-0.912112362	"4"	146702712	146704055	1344	"*"	1345	"*"	0.846422349	1.645030208	0	2.287744762	0.498961419	0.998642427	"Distal Intergenic"	4	146707169	146764187	57019	2	"ENSG00000137473"	"ENST00000504272"	60132	83894	"tetratricopeptide repeat domain 29"
"UCP3"	-1.196090857	6.131722362	-8.762033691	0.000216164	0.013389379	1.296627772	"11"	74008427	74009626	1200	"*"	1201	"*"	0.541877868	0.92297445	0.022491735	0.640696418	0.860960314	0.998642427	"Promoter (<=1kb)"	11	74000277	74009085	8809	2	"ENSG00000175564"	"ENST00000314032"	0	7352	"uncoupling protein 3"
"UNC5CL"	-1.179793822	6.706968685	-4.990131832	0.003342989	0.054338133	-1.719758915	"6"	41029860	41031059	1200	"*"	1201	"*"	0.934134099	1.535837308	0	1.350874171	0.641856015	0.998642427	"Promoter (1-2kb)"	6	41028373	41032987	4615	2	"ENSG00000124602"	"ENST00000470102"	1928	222643	"unc-5 family C-terminal like"
"VN1R110P"	-1.26231791	3.587947195	-2.813659235	0.034340363	0.186748692	-4.290722573	"X"	48628606	48632639	4034	"*"	4035	"*"	2.650786555	3.039722927	2.116650985	0.708629024	0.515020511	0.998642427	"Distal Intergenic"	23	48636165	48637135	971	1	"ENSG00000231725"	"ENST00000438988"	-3526	100312803	"vomeronasal 1 receptor 110 pseudogene"
"VSIR"	-1.317940317	5.561998096	-5.05739907	0.003144512	0.052534491	-1.651529092	"10"	71770795	71772717	1923	"*"	1924	"*"	2.528148556	3.088010095	1.600932876	1.254771166	0.276438306	0.998642427	"Promoter (<=1kb)"	10	71747556	71773520	25965	2	"ENSG00000107738"	"ENST00000394957"	803	64115	"V-set immunoregulatory receptor"
"WIPI1"	-1.256955577	8.544273565	-9.656572012	0.00013144	0.010734662	1.827518629	"17"	68459753	68460952	1200	"*"	1201	"*"	0.740395069	1.278131824	0	1.113540403	0.732522841	0.998642427	"Promoter (2-3kb)"	17	68433509	68457513	24005	2	"ENSG00000070540"	"ENST00000586815"	-2240	55062	"WD repeat domain, phosphoinositide interacting 1"
"ZBBX"	-1.389975	0.6949875	-7.043152163	0.000646901	0.022112551	0.103121557	"3"	167374501	167382418	7918	"*"	7919	"*"	3.758361598	4.127481614	3.261069421	0.659780621	0.425388464	0.998642427	"Promoter (<=1kb)"	3	167239843	167380297	140455	2	"ENSG00000169064"	"ENST00000675490"	0	79740	"zinc finger B-box domain containing"
"ZBTB16"	-1.139103321	8.109736959	-2.60576802	0.044530493	0.2160006	-4.569574413	"11"	114035146	114038982	3837	"*"	3838	"*"	3.188241392	3.60247455	2.60488623	0.785724419	0.421936328	0.998642427	"Distal Intergenic"	11	114059041	114252357	193317	1	"ENSG00000109906"	"ENST00000682278"	-20059	7704	"zinc finger and BTB domain containing 16"
"ZDHHC11B"	-2.813380409	9.470037627	-19.25446502	3.49e-06	0.003490126	5.318022736	"5"	781549	785655	4107	"*"	4108	"*"	2.922486424	3.348798455	2.314707039	0.819456651	0.428463187	0.998642427	"Promoter (<=1kb)"	5	710355	784709	74355	2	"ENSG00000206077"	"ENST00000522356"	0	653082	"zinc finger DHHC-type containing 11B"
"ZFYVE28"	-1.830617699	3.596773556	-3.59976147	0.013628912	0.114195718	-3.281265028	"4"	2405241	2406441	1201	"*"	1202	"*"	0.235233433	0.920270462	0	1.616620937	0.706887566	0.998642427	"Promoter (<=1kb)"	4	2339517	2406665	67149	2	"ENSG00000159733"	"ENST00000508184"	224	57732	"zinc finger FYVE-type containing 28"
"ZMIZ1"	-1.047434392	10.22867821	-8.435317928	0.000262192	0.0149892	1.088575497	"10"	79214355	79218003	3649	"*"	3650	"*"	2.107388039	2.633253396	1.271409809	1.12518994	0.394694379	0.998642427	"Exon (ENST00000334512/ENSG00000108175, exon 7 of 25)"	10	79243669	79291085	47417	1	"ENSG00000108175"	"ENST00000472035"	-25666	57178	"zinc finger MIZ-type containing 1"
"ZNF492"	-1.733224115	2.061599558	-2.609292748	0.044332562	0.215353131	-4.564818394	"19"	22644572	22645806	1235	"*"	1236	"*"	0.500980579	1.242097531	0	1.911698432	0.616693703	0.998642427	"Intron (ENST00000456783/ENSG00000229676, intron 1 of 3)"	19	22634324	22667671	33348	1	"ENSG00000229676"	"ENST00000456783"	10248	57615	"zinc finger protein 492"
"ZNF608"	-1.043099237	6.062786304	-3.644398616	0.012969624	0.111079726	-3.226538703	"5"	124699354	124701167	1814	"*"	1815	"*"	0.751426836	1.751426836	0	4.710695503	0.221697386	0.998642427	"Promoter (<=1kb)"	5	124666271	124701269	34999	2	"ENSG00000168916"	"ENST00000511308"	102	57507	"zinc finger protein 608"
