"SYMBOL"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"seqnames"	"start"	"end"	"width"	"strand"	"width.1"	"strand.1"	"Conc"	"Conc_treated"	"Conc_control"	"Fold"	"p.value"	"FDR"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"GENENAME"
"DGAT1"	1.581270794	9.356855981	12.2376454	3.84e-05	0.005578019	3.098623489	"8"	144310816	144319975	9160	"*"	9161	"*"	5.255646213	5.310318735	5.198819928	-0.0884455	0.903125793	0.998642427	"Promoter (<=1kb)"	8	144314590	144315138	549	2	"ENSG00000185000"	"ENST00000620428"	0	8694	"diacylglycerol O-acyltransferase 1"
"DGAT1"	1.581270794	9.356855981	12.2376454	3.84e-05	0.005578019	3.098623489	"8"	144322649	144323848	1200	"*"	1201	"*"	2.345142042	2.589420771	2.050898054	0.329531605	0.781877862	0.998642427	"Promoter (2-3kb)"	8	144318094	144326667	8574	2	"ENSG00000185000"	"ENST00000525371"	2819	8694	"diacylglycerol O-acyltransferase 1"
"DGKA"	-1.017629433	8.495428979	-7.94769323	0.000354164	0.017537416	0.762527717	"12"	55925747	55928662	2916	"*"	2917	"*"	5.092925419	5.172125806	5.009123279	-0.037086672	0.958594692	0.998946787	"Promoter (<=1kb)"	12	55927319	55937443	10125	1	"ENSG00000065357"	"ENST00000546878"	0	1606	"diacylglycerol kinase alpha"
"DGKA"	-1.017629433	8.495428979	-7.94769323	0.000354164	0.017537416	0.762527717	"12"	55930243	55934936	4694	"*"	4695	"*"	3.419068301	3.052769859	3.710942506	-0.847764217	0.349587639	0.998642427	"Promoter (<=1kb)"	12	55930428	55936567	6140	1	"ENSG00000065357"	"ENST00000547015"	0	1606	"diacylglycerol kinase alpha"
"DGKA"	-1.017629433	8.495428979	-7.94769323	0.000354164	0.017537416	0.762527717	"12"	55938021	55944183	6163	"*"	6164	"*"	4.106359221	4.208403063	3.996544548	0.011641225	0.987350094	0.99909938	"Promoter (<=1kb)"	12	55938259	55954014	15756	1	"ENSG00000065357"	"ENST00000551739"	0	1606	"diacylglycerol kinase alpha"
"DIPK1B"	1.450327368	5.372851754	5.426213101	0.00227049	0.043355247	-1.288615286	"9"	136715411	136724170	8760	"*"	8761	"*"	4.928988182	5.397231798	4.231338316	0.961423415	0.175294972	0.998642427	"Promoter (<=1kb)"	9	136720885	136724050	3166	1	"ENSG00000165716"	"ENST00000371691"	0	138311	"divergent protein kinase domain 1B"
"DIXDC1"	-1.225083509	6.368234843	-6.179081305	0.001225346	0.031424965	-0.602841773	"11"	111926381	111928277	1897	"*"	1898	"*"	5.22356191	5.381190654	5.046573855	0.1339559	0.853343387	0.998642427	"Promoter (<=1kb)"	11	111927144	111975995	48852	1	"ENSG00000150764"	"ENST00000529225"	0	85458	"DIX domain containing 1"
"DLX2"	1.688354485	4.169937217	2.995852628	0.027486229	0.165697372	-4.049755243	"2"	172099901	172116951	17051	"*"	17052	"*"	5.18097536	5.179847409	5.18210243	-0.201754698	0.779717465	0.998642427	"Promoter (<=1kb)"	2	172099438	172102900	3463	2	"ENSG00000115844"	"ENST00000234198"	0	1746	"distal-less homeobox 2"
"DNAAF11"	-1.618754841	5.861009821	-6.080004593	0.001324408	0.032744605	-0.689108712	"8"	132642002	132643284	1283	"*"	1284	"*"	0.291245097	0.920364131	0	1.385265122	0.745703779	0.998642427	"Intron (ENST00000620350/ENSG00000129295, intron 3 of 11)"	8	132572199	132625387	53189	2	"ENSG00000129295"	"ENST00000522789"	-16615	23639	"dynein axonemal assembly factor 11"
"DNAAF8"	1.742939563	2.399790615	6.363519659	0.001062988	0.028704722	-0.445286265	"16"	4732636	4736999	4364	"*"	4365	"*"	4.731764089	5.203786829	4.025598723	0.972971924	0.16388399	0.998642427	"Promoter (<=1kb)"	16	4734344	4740345	6002	1	"ENSG00000166246"	"ENST00000586724"	0	146562	"dynein axonemal assembly factor 8"
"DOP1B"	1.202732877	6.749521416	7.258548937	0.000557266	0.021067404	0.267048367	"21"	36155827	36157201	1375	"*"	1376	"*"	6.383665562	6.640445361	6.071068826	0.368589137	0.574663791	0.998642427	"Promoter (<=1kb)"	21	36156782	36293856	137075	1	"ENSG00000142197"	"ENST00000693273"	0	9980	"DOP1 leucine zipper like protein B"
"DPEP2"	-2.382015966	5.141590997	-9.246286178	0.000164244	0.011701379	1.590751471	"16"	67992229	67997409	5181	"*"	5182	"*"	4.464188391	4.554775942	4.367529448	-0.012979964	0.985019579	0.99909938	"Promoter (<=1kb)"	16	67987506	67993863	6358	2	"ENSG00000167261"	"ENST00000572888"	0	64174	"dipeptidase 2"
"DPP10"	-1.551783943	2.078188837	-2.517317626	0.049823536	0.22879663	-4.689174742	"2"	115736028	115740660	4633	"*"	4634	"*"	2.358623369	1.372711874	2.938858962	-1.714772906	0.169756977	0.998642427	"Exon (ENST00000410059/ENSG00000175497, exon 9 of 26)"	2	115814663	115836682	22020	1	"ENSG00000175497"	"ENST00000473362"	-74003	57628	"dipeptidyl peptidase like 10"
"DPP10"	-1.551783943	2.078188837	-2.517317626	0.049823536	0.22879663	-4.689174742	"2"	115445346	115448706	3361	"*"	3362	"*"	1.578957457	0	2.323149836	-2.416330323	0.244716463	0.998642427	"Intron (ENST00000436732/ENSG00000175497, intron 4 of 4)"	2	115440872	115739765	298894	1	"ENSG00000175497"	"ENST00000488208"	4474	57628	"dipeptidyl peptidase like 10"
"DPY19L2"	-1.422830894	8.345601945	-11.201079	6.1e-05	0.007215176	2.629032146	"12"	63557122	63562298	5177	"*"	5178	"*"	2.412742135	1.757251609	2.861791473	-1.271963966	0.264345731	0.998642427	"3' UTR"	12	63560059	63569469	9411	2	"ENSG00000177990"	"ENST00000541911"	7171	283417	"dpy-19 like 2"
"DPY19L2"	-1.422830894	8.345601945	-11.201079	6.1e-05	0.007215176	2.629032146	"12"	63665121	63670577	5457	"*"	5458	"*"	3.291006064	3.774050016	2.559585253	1.000286515	0.296250901	0.998642427	"Promoter (<=1kb)"	12	63558913	63668493	109581	2	"ENSG00000177990"	"ENST00000324472"	0	283417	"dpy-19 like 2"
"DRAM1"	-1.026646934	8.093221774	-8.196081825	0.000303277	0.016097155	0.931012992	"12"	101873174	101879044	5871	"*"	5872	"*"	4.261235365	4.534860916	3.923273324	0.408718982	0.563782857	0.998642427	"Promoter (<=1kb)"	12	101877580	101923612	46033	1	"ENSG00000136048"	"ENST00000258534"	0	55332	"DNA damage regulated autophagy modulator 1"
"DRAM1"	-1.026646934	8.093221774	-8.196081825	0.000303277	0.016097155	0.931012992	"12"	101883523	101884872	1350	"*"	1351	"*"	1.264172648	1.340955786	1.183072098	-0.038172161	0.985580943	0.99909938	"Intron (ENST00000258534/ENSG00000136048, intron 1 of 6)"	12	101877797	101908327	30531	1	"ENSG00000136048"	"ENST00000549365"	5726	55332	"DNA damage regulated autophagy modulator 1"
"DRC7"	-1.269159063	5.143371855	-4.832879903	0.003865982	0.058417628	-1.881787117	"16"	57693520	57697993	4474	"*"	4475	"*"	3.284015494	3.012683207	3.512305888	-0.690402167	0.456347178	0.998642427	"Promoter (<=1kb)"	16	57694793	57698928	4136	1	"ENSG00000159625"	"ENST00000569375"	0	84229	"dynein regulatory complex subunit 7"
"DUSP10"	1.130375968	7.71310092	8.555631594	0.000244016	0.014431134	1.166128095	"1"	221641274	221642608	1335	"*"	1336	"*"	0.138895144	0	0.78461982	-1.790119691	0.711887613	0.998642427	"Distal Intergenic"	1	221702427	221711816	9390	2	"ENSG00000143507"	"ENST00000494642"	69208	11221	"dual specificity phosphatase 10"
"DUSP10"	1.130375968	7.71310092	8.555631594	0.000244016	0.014431134	1.166128095	"1"	221741560	221743672	2113	"*"	2114	"*"	6.308288532	6.628069896	5.896821835	0.530163567	0.428411368	0.998642427	"Promoter (<=1kb)"	1	221701424	221742089	40666	2	"ENSG00000143507"	"ENST00000366899"	0	11221	"dual specificity phosphatase 10"
"DUSP2"	1.033024653	6.765070435	4.093056697	0.008015063	0.085981756	-2.693426201	"2"	96140542	96149320	8779	"*"	8780	"*"	5.015970076	5.266905482	4.712002333	0.353270287	0.618423161	0.998642427	"Promoter (<=1kb)"	2	96143169	96145440	2272	2	"ENSG00000158050"	"ENST00000288943"	0	1844	"dual specificity phosphatase 2"
"DYSF"	-1.577625922	7.190675643	-9.35370165	0.000154807	0.01147093	1.653804504	"2"	71584853	71588955	4103	"*"	4104	"*"	3.190918052	3.790250267	2.146929654	1.419771385	0.154882514	0.998642427	"Promoter (<=1kb)"	2	71588705	71600842	12138	1	"ENSG00000135636"	"ENST00000493767"	0	8291	"dysferlin"
"EAF2"	1.435537395	7.779742275	7.810715968	0.000386489	0.017537416	0.667400594	"3"	121833624	121836555	2932	"*"	2933	"*"	5.253450023	5.387219911	5.105997178	0.080739221	0.911534964	0.998642427	"Promoter (<=1kb)"	3	121835183	121886468	51286	1	"ENSG00000145088"	"ENST00000490434"	0	55840	"ELL associated factor 2"
"ECHDC2"	-1.442438408	7.429572624	-8.04932101	0.000332219	0.017117271	0.832079792	"1"	52903415	52907009	3595	"*"	3596	"*"	2.352141154	1.571375302	2.855939954	-1.444378714	0.224772723	0.998642427	"Promoter (<=1kb)"	1	52896232	52904847	8616	2	"ENSG00000121310"	"ENST00000479183"	0	55268	"enoyl-CoA hydratase domain containing 2"
"EFNA3"	-1.302296865	2.448587574	-2.668911815	0.041125143	0.206612055	-4.484505668	"1"	155083689	155087742	4054	"*"	4055	"*"	5.528159829	5.549280071	5.506725799	-0.15722413	0.830094816	0.998642427	"Promoter (<=1kb)"	1	155085516	155086982	1467	1	"ENSG00000143590"	"ENST00000470294"	0	1944	"ephrin A3"
"EFNB2"	2.117505472	5.037632049	10.86467449	7.15e-05	0.007513732	2.465552586	"13"	106532667	106537201	4535	"*"	4536	"*"	5.228778468	5.585164449	4.754416654	0.6283322	0.388700604	0.998642427	"Promoter (<=1kb)"	13	106489745	106535662	45918	2	"ENSG00000125266"	"ENST00000646441"	0	1948	"ephrin B2"
"EFR3B"	1.037083031	5.190346533	4.231162856	0.006953824	0.080170769	-2.535585373	"2"	25039718	25044860	5143	"*"	5144	"*"	4.953976496	5.493320874	4.08276632	1.204741891	0.093461193	0.998642427	"Promoter (<=1kb)"	2	25042076	25159135	117060	1	"ENSG00000084710"	"ENST00000403714"	0	22979	"EFR3 homolog B"
"EGLN3"	1.370650627	7.451094691	7.76207564	0.00039879	0.017537416	0.633232624	"14"	34225964	34228815	2852	"*"	2853	"*"	1.847829407	2.497712927	0.633450229	1.591944449	0.331757879	0.998642427	"Promoter (<=1kb)"	14	34096163	34227814	131652	2	"ENSG00000129521"	"ENST00000546681"	0	112399	"egl-9 family hypoxia inducible factor 3"
"EGLN3"	1.370650627	7.451094691	7.76207564	0.00039879	0.017537416	0.633232624	"14"	34095615	34099143	3529	"*"	3530	"*"	2.476636111	2.469449228	2.48378737	-0.209092212	0.850194921	0.998642427	"Exon (ENST00000546681/ENSG00000129521, exon 4 of 4)"	14	34127029	34130044	3016	2	"ENSG00000129521"	"ENST00000557521"	30901	112399	"egl-9 family hypoxia inducible factor 3"
"EGLN3"	1.370650627	7.451094691	7.76207564	0.00039879	0.017537416	0.633232624	"14"	34460919	34465862	4944	"*"	4945	"*"	4.71538885	5.166009865	4.05651293	0.904663755	0.193982748	0.998642427	"Promoter (<=1kb)"	14	33985381	34462774	477394	2	"ENSG00000129521"	"ENST00000551935"	0	112399	"egl-9 family hypoxia inducible factor 3"
"EGR1"	1.706344424	11.11101714	9.131909987	0.000175047	0.012022508	1.522756986	"5"	138463547	138465709	2163	"*"	2164	"*"	6.927866832	7.137252889	6.682846568	0.253916028	0.656937014	0.998642427	"Promoter (<=1kb)"	5	138465479	138469303	3825	1	"ENSG00000120738"	"ENST00000239938"	0	1958	"early growth response 1"
"EIF4A1"	1.211230458	8.820855813	6.564613238	0.000913758	0.026646574	-0.277874129	"17"	7572009	7574435	2427	"*"	2428	"*"	6.360970674	6.606859863	6.064384311	0.341721783	0.604606836	0.998642427	"Promoter (<=1kb)"	17	7572824	7575171	2348	1	"ENSG00000161960"	"ENST00000584054"	0	1973	"eukaryotic translation initiation factor 4A1"
"EMB"	1.635630199	1.679469266	3.908455153	0.009733969	0.096162853	-2.90901646	"5"	50387260	50390269	3010	"*"	3011	"*"	1.637689551	2.637689551	0	5.571463033	0.026278579	0.998642427	"Distal Intergenic"	5	50398027	50411998	13972	2	"ENSG00000170571"	"ENST00000505896"	21729	133418	"embigin"
"EMB"	1.635630199	1.679469266	3.908455153	0.009733969	0.096162853	-2.90901646	"5"	50343197	50344815	1619	"*"	1620	"*"	1.391703556	2.391703556	0	5.33158089	0.074936986	0.998642427	"Distal Intergenic"	5	50398027	50411998	13972	2	"ENSG00000170571"	"ENST00000505896"	67183	133418	"embigin"
"EML1"	-1.230014849	3.024613655	-6.109740135	0.00129373	0.032355339	-0.663096134	"14"	99898763	99900375	1613	"*"	1614	"*"	0.15128591	0	1.15128591	-4.327495235	0.331810281	0.998642427	"Promoter (<=1kb)"	14	99899412	99911438	12027	1	"ENSG00000066629"	"ENST00000555812"	0	2009	"EMAP like 1"
"EPB41L5"	1.439513166	6.052620059	5.328008304	0.0024722	0.045560546	-1.383433961	"2"	120010897	120016953	6057	"*"	6058	"*"	3.864808608	3.865082645	3.864534518	-0.197984784	0.800989175	0.998642427	"Promoter (<=1kb)"	2	120013077	120175861	162785	1	"ENSG00000115109"	"ENST00000443902"	0	57669	"erythrocyte membrane protein band 4.1 like 5"
"EPB42"	-1.248643721	13.71513199	-11.39977004	5.56e-05	0.006941199	2.722933795	"15"	43217875	43223659	5785	"*"	5786	"*"	4.395576747	3.779692022	4.825830317	-1.238236787	0.078772305	0.998642427	"Promoter (<=1kb)"	15	43197227	43221018	23792	2	"ENSG00000166947"	"ENST00000441366"	0	2038	"erythrocyte membrane protein band 4.2"
"ERBB3"	1.796104317	6.177162915	11.80308951	4.64e-05	0.006285576	2.907753002	"12"	56073761	56081239	7479	"*"	7480	"*"	3.967672578	4.345530899	3.454311897	0.685260814	0.375220711	0.998642427	"Promoter (<=1kb)"	12	56076799	56083902	7104	1	"ENSG00000065361"	"ENST00000643266"	0	2065	"erb-b2 receptor tyrosine kinase 3"
"ERO1B"	1.582570145	5.843404953	4.29065485	0.006546771	0.077736891	-2.468498908	"1"	236280521	236284193	3673	"*"	3674	"*"	4.971412463	5.226992027	4.660594897	0.364715713	0.605129503	0.998642427	"Promoter (<=1kb)"	1	236215101	236281958	66858	2	"ENSG00000086619"	"ENST00000354619"	0	56605	"endoplasmic reticulum oxidoreductase 1 beta"
"ERO1B"	1.582570145	5.843404953	4.29065485	0.006546771	0.077736891	-2.468498908	"1"	236211883	236213082	1200	"*"	1201	"*"	0	0.918049448	0	3.919418594	0.432781321	0.998642427	"Intron (ENST00000477559/ENSG00000077585, intron 2 of 2)"	1	236220173	236226495	6323	2	"ENSG00000086619"	"ENST00000264181"	13413	56605	"endoplasmic reticulum oxidoreductase 1 beta"
"ERO1B"	1.582570145	5.843404953	4.29065485	0.006546771	0.077736891	-2.468498908	"1"	236238937	236240849	1913	"*"	1914	"*"	1.426123228	2.14888749	0	1.91775111	0.372740253	0.998642427	"Intron (ENST00000354619/ENSG00000086619, intron 6 of 15)"	1	236214681	236230605	15925	2	"ENSG00000086619"	"ENST00000685201"	-8332	56605	"endoplasmic reticulum oxidoreductase 1 beta"
"ERRFI1"	1.60230227	5.49895699	5.297238072	0.002539614	0.046326539	-1.41341085	"1"	8021929	8029143	7215	"*"	7216	"*"	4.614851785	4.7657032	4.446365089	0.118500542	0.862438061	0.998642427	"Promoter (<=1kb)"	1	8004404	8026283	21880	2	"ENSG00000116285"	"ENST00000474874"	0	54206	"ERBB receptor feedback inhibitor 1"
"ESAM"	1.429698901	3.683812982	4.001959627	0.008815948	0.09111805	-2.799155908	"11"	124761765	124767012	5248	"*"	5249	"*"	3.744320815	4.10566546	3.26109715	0.638069757	0.441546593	0.998642427	"Promoter (<=1kb)"	11	124752583	124762290	9708	2	"ENSG00000149564"	"ENST00000444566"	0	90952	"endothelial cell adhesion molecule"
"ESPN"	1.688915469	10.78426286	14.61210038	1.51e-05	0.003876073	4.010477053	"1"	6436696	6442424	5729	"*"	5730	"*"	3.994480826	4.46102294	3.30064137	0.952348992	0.214345301	0.998642427	"Promoter (<=1kb)"	1	6437300	6440797	3498	1	"ENSG00000187017"	"ENST00000633651"	0	83715	"espin"
"ETS1"	2.165887595	5.329537334	7.115599324	0.000614991	0.022112551	0.158763634	"11"	128585668	128586931	1264	"*"	1265	"*"	0.543949214	1.242196288	0	1.697058606	0.654696011	0.998642427	"Promoter (<=1kb)"	11	128571808	128587523	15716	2	"ENSG00000134954"	"ENST00000527676"	592	2113	"ETS proto-oncogene 1, transcription factor"
"ETS1"	2.165887595	5.329537334	7.115599324	0.000614991	0.022112551	0.158763634	"11"	128406033	128407873	1841	"*"	1842	"*"	1.016574766	1.643271964	0	1.453672264	0.614215591	0.998642427	"Distal Intergenic"	11	128462544	128463950	1407	2	"ENSG00000134954"	"ENST00000530924"	56077	2113	"ETS proto-oncogene 1, transcription factor"
"ETS1"	2.165887595	5.329537334	7.115599324	0.000614991	0.022112551	0.158763634	"11"	128520507	128523096	2590	"*"	2591	"*"	3.924747389	4.252135656	3.500563429	0.546812985	0.483335214	0.998642427	"Promoter (<=1kb)"	11	128458761	128522310	63550	2	"ENSG00000134954"	"ENST00000535549"	0	2113	"ETS proto-oncogene 1, transcription factor"
"EXPH5"	1.008863103	4.535350598	2.653053829	0.041952954	0.208926435	-4.505842498	"11"	108592514	108594462	1949	"*"	1950	"*"	3.510470468	3.710967667	3.277541627	0.230561346	0.794263595	0.998642427	"Promoter (<=1kb)"	11	108505435	108593768	88334	2	"ENSG00000110723"	"ENST00000265843"	0	23086	"exophilin 5"
"EXPH5"	1.008863103	4.535350598	2.653053829	0.041952954	0.208926435	-4.505842498	"11"	108608618	108609998	1381	"*"	1382	"*"	0.118871979	0	1.118871979	-4.298325272	0.382894621	0.998642427	"Distal Intergenic"	11	108505435	108593768	88334	2	"ENSG00000110723"	"ENST00000265843"	-14850	23086	"exophilin 5"
"EXPH5"	1.008863103	4.535350598	2.653053829	0.041952954	0.208926435	-4.505842498	"11"	108594551	108596184	1634	"*"	1635	"*"	0.872432683	1.872432683	0	4.827761735	0.208219357	0.998642427	"Promoter (<=1kb)"	11	108505435	108593768	88334	2	"ENSG00000110723"	"ENST00000265843"	-783	23086	"exophilin 5"
"FAM124B"	-1.577912221	6.051751771	-8.45902049	0.000258489	0.014881431	1.10394178	"2"	224392115	224403531	11417	"*"	11418	"*"	4.732649123	4.771056271	4.693191477	-0.121799719	0.859482121	0.998642427	"Promoter (<=1kb)"	2	224378698	224401994	23297	2	"ENSG00000124019"	"ENST00000389874"	0	79843	"family with sequence similarity 124 member B"
"FAM13A"	-1.16036752	8.767139878	-7.502638201	0.000472698	0.01940757	0.447454537	"4"	89108988	89112445	3458	"*"	3459	"*"	5.301270672	5.581631814	4.952955936	0.427100184	0.55883754	0.998642427	"Promoter (<=1kb)"	4	88767983	89111398	343416	2	"ENSG00000138640"	"ENST00000502459"	0	10144	"family with sequence similarity 13 member A"
"FAM166A"	2.466747036	7.664403488	11.12029786	6.33e-05	0.007322352	2.590298345	"9"	137248553	137249822	1270	"*"	1271	"*"	2.525997921	2.689385255	2.341715117	0.14406537	0.89673041	0.998642427	"Promoter (<=1kb)"	9	137243584	137247770	4187	2	"ENSG00000188163"	"ENST00000471784"	-783	401565	"family with sequence similarity 166 member A"
"FAM222A"	1.439325732	6.230047191	3.893848556	0.009886956	0.09679199	-2.926300274	"12"	109712938	109717195	4258	"*"	4259	"*"	5.236417199	5.543744829	4.845390174	0.496458646	0.494939539	0.998642427	"Promoter (<=1kb)"	12	109713825	109770495	56671	1	"ENSG00000139438"	"ENST00000538780"	0	84915	"family with sequence similarity 222 member A"
"FAM222A"	1.439325732	6.230047191	3.893848556	0.009886956	0.09679199	-2.926300274	"12"	109710328	109711527	1200	"*"	1201	"*"	1.158027048	1.281656962	1.022801385	0.054739617	0.982177041	0.99909938	"Promoter (2-3kb)"	12	109713825	109770495	56671	1	"ENSG00000139438"	"ENST00000538780"	-2298	84915	"family with sequence similarity 222 member A"
"FAM43A"	1.66467908	4.968803185	10.66014208	7.89e-05	0.007879416	2.363291695	"3"	194679239	194688606	9368	"*"	9369	"*"	4.747849678	5.122678617	4.240090937	0.679127083	0.327297349	0.998642427	"Promoter (<=1kb)"	3	194685883	194689037	3155	1	"ENSG00000185112"	"ENST00000329759"	0	131583	"family with sequence similarity 43 member A"
"FAM83A"	-1.559305302	10.59009054	-12.90424033	2.91e-05	0.005068056	3.375885066	"8"	123180870	123194606	13737	"*"	13738	"*"	5.248599192	5.36470576	5.122324178	0.042036323	0.953853653	0.998642427	"Promoter (<=1kb)"	8	123182665	123210078	27414	1	"ENSG00000147689"	"ENST00000690554"	0	84985	"family with sequence similarity 83 member A"
"FAM86B1"	-1.686297896	1.899790615	-3.164498905	0.022467481	0.149920311	-3.830162385	"8"	12193644	12195286	1643	"*"	1644	"*"	3.431309985	3.607976306	3.229950951	0.175865616	0.845434203	0.998642427	"Promoter (<=1kb)"	8	12182098	12194082	11985	2	"ENSG00000186523"	"ENST00000340537"	0	85002	"family with sequence similarity 86 member B1"
"FBLN1"	1.245655198	1.484481766	2.952767949	0.0289592	0.170602666	-4.106408694	"22"	45567835	45570394	2560	"*"	2561	"*"	1.525637615	2.09801597	0.562744556	1.270246132	0.506448075	0.998642427	"Intron (ENST00000327858/ENSG00000077942, intron 14 of 16)"	22	45577039	45578434	1396	1	"ENSG00000077942"	"ENST00000460300"	-6645	2192	"fibulin 1"
"FBXL13"	1.215505724	4.607635441	5.467897949	0.002190674	0.0427096	-1.24875734	"7"	103074252	103076699	2448	"*"	2449	"*"	5.165695178	5.521467637	4.692423933	0.626544687	0.3869294	0.998642427	"Promoter (<=1kb)"	7	102813230	103074833	261604	2	"ENSG00000161040"	"ENST00000379305"	0	222235	"F-box and leucine rich repeat protein 13"
"FCHO1"	-2.522614727	6.748467179	-9.135060422	0.000174738	0.012022508	1.524641822	"19"	17746959	17749304	2346	"*"	2347	"*"	4.068990769	4.13196854	4.003137853	-0.070875262	0.923521793	0.998642427	"Promoter (<=1kb)"	19	17747718	17788557	40840	1	"ENSG00000130475"	"ENST00000594202"	0	23149	"FCH and mu domain containing endocytic adaptor 1"
"FGF14-IT1"	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	"13"	102392065	102398073	6009	"*"	6010	"*"	4.123462023	4.250588526	3.984041422	0.065947257	0.92805599	0.998642427	"Promoter (<=1kb)"	13	102292327	102394519	102193	2	"ENSG00000243319"	"ENST00000607251"	0	283480	"FGF14 intronic transcript 1"
"FGF22"	1.590660197	4.627614691	6.360592852	0.001065361	0.028717647	-0.447756148	"19"	637842	642466	4625	"*"	4626	"*"	4.734141744	4.89425302	4.554017008	0.139357197	0.839519983	0.998642427	"Promoter (<=1kb)"	19	639879	641590	1712	1	"ENSG00000070388"	"ENST00000591390"	0	27006	"fibroblast growth factor 22"
"FLI1"	1.362410946	6.05947458	8.059469681	0.000330116	0.017062703	0.838978068	"11"	128795963	128798736	2774	"*"	2775	"*"	1.525299884	2.399174287	0	2.98282691	0.163783804	0.998642427	"Intron (ENST00000608303/ENSG00000151702, intron 3 of 6)"	11	128803876	128812416	8541	1	"ENSG00000151702"	"ENST00000528790"	-5140	2313	"Fli-1 proto-oncogene, ETS transcription factor"
"FLI1"	1.362410946	6.05947458	8.059469681	0.000330116	0.017062703	0.838978068	"11"	128727755	128729447	1693	"*"	1694	"*"	0.719605017	0.004597351	1.195518023	-1.283319484	0.723487197	0.998642427	"Intron (ENST00000608303/ENSG00000151702, intron 1 of 6)"	11	128758106	128768516	10411	1	"ENSG00000151702"	"ENST00000608055"	-28659	2313	"Fli-1 proto-oncogene, ETS transcription factor"
"FLI1"	1.362410946	6.05947458	8.059469681	0.000330116	0.017062703	0.838978068	"11"	128736669	128739558	2890	"*"	2891	"*"	1.46787721	0	2.327579866	-3.186672206	0.184989062	0.998642427	"Intron (ENST00000608303/ENSG00000151702, intron 1 of 6)"	11	128758106	128768516	10411	1	"ENSG00000151702"	"ENST00000608055"	-18548	2313	"Fli-1 proto-oncogene, ETS transcription factor"
"FMNL1"	-1.976219116	6.892265074	-13.26502703	2.52e-05	0.004729961	3.518614595	"17"	45211971	45243064	31094	"*"	31095	"*"	5.662353513	5.443693283	5.852193097	-0.607226675	0.407546439	0.998642427	"Promoter (<=1kb)"	17	45221444	45222097	654	1	"ENSG00000184922"	"ENST00000592415"	0	752	"formin like 1"
"FOSB"	1.968525733	8.050469164	6.83179493	0.000751657	0.02392834	-0.062220144	"19"	45465951	45470043	4093	"*"	4094	"*"	6.026912318	6.17607506	5.86052991	0.115096267	0.869718053	0.998642427	"Promoter (<=1kb)"	19	45467995	45473012	5018	1	"ENSG00000125740"	"ENST00000615753"	0	2354	"FosB proto-oncogene, AP-1 transcription factor subunit"
"FOSB"	1.968525733	8.050469164	6.83179493	0.000751657	0.02392834	-0.062220144	"19"	45473561	45474760	1200	"*"	1201	"*"	1.46864479	0.940857379	1.854221955	-1.063820628	0.596820887	0.998642427	"Promoter (2-3kb)"	19	45471079	45473067	1989	1	"ENSG00000125740"	"ENST00000587358"	2482	2354	"FosB proto-oncogene, AP-1 transcription factor subunit"
"FOSB"	1.968525733	8.050469164	6.83179493	0.000751657	0.02392834	-0.062220144	"19"	45472071	45473270	1200	"*"	1201	"*"	2.015422575	2.166958714	1.846081054	0.116555048	0.932673909	0.998642427	"Promoter (<=1kb)"	19	45471079	45473067	1989	1	"ENSG00000125740"	"ENST00000587358"	992	2354	"FosB proto-oncogene, AP-1 transcription factor subunit"
"FOXH1"	-2.117225146	1.586933407	-4.349108389	0.006173122	0.07540795	-2.403112903	"8"	144474380	144475579	1200	"*"	1201	"*"	1.457234748	2.311244854	0	2.77330205	0.225576329	0.998642427	"Promoter (<=1kb)"	8	144474873	144475823	951	2	"ENSG00000160973"	"ENST00000525197"	244	8928	"forkhead box H1"
"FOXO1"	1.359737891	6.159455403	5.709052207	0.001787952	0.038511136	-1.022633688	"13"	40658285	40669515	11231	"*"	11232	"*"	4.883203815	4.996127943	4.760684408	0.035071837	0.95988408	0.998946787	"Promoter (<=1kb)"	13	40555667	40666641	110975	2	"ENSG00000150907"	"ENST00000379561"	0	2308	"forkhead box O1"
"FOXO1"	1.359737891	6.159455403	5.709052207	0.001787952	0.038511136	-1.022633688	"13"	40670707	40673224	2518	"*"	2519	"*"	2.453079258	1.84925699	2.877454985	-1.197781412	0.297698082	0.998642427	"Distal Intergenic"	13	40555667	40666641	110975	2	"ENSG00000150907"	"ENST00000379561"	-4066	2308	"forkhead box O1"
"FRMD4A"	-1.603856829	9.233876797	-13.32330709	2.46e-05	0.004686337	3.541210277	"10"	13690436	13696707	6272	"*"	6273	"*"	3.153464402	1.976896005	3.792786831	-1.980574231	0.054043296	0.998642427	"Exon (ENST00000357447/ENSG00000151474, exon 15 of 25)"	10	13684036	13707126	23091	2	"ENSG00000151474"	"ENST00000632314"	10419	55691	"FERM domain containing 4A"
"FRMD4A"	-1.603856829	9.233876797	-13.32330709	2.46e-05	0.004686337	3.541210277	"10"	13703366	13710001	6636	"*"	6637	"*"	3.995859391	3.446532178	4.392743638	-1.1368869	0.13577965	0.998642427	"Promoter (<=1kb)"	10	13675038	13707536	32499	2	"ENSG00000151474"	"ENST00000632570"	0	55691	"FERM domain containing 4A"
