"SYMBOL"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"seqnames"	"start"	"end"	"width"	"log2FC"	"seqnames.1"	"start.1"	"end.1"	"width.1"	"strand"	"V4"	"V5"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"GENENAME"
"LINC02613"	-1.389975	0.6949875	-7.043152163	0.000646901	0.022112551	0.103121557	"2"	38414956	38415356	"*"	0.474220612	"2"	38414957	38415356	400	"*"	"*"	0.474220612	"Promoter (2-3kb)"	2	38406719	38417927	11209	2	"ENSG00000231367"	"ENST00000438085"	2571	101929596	"long intergenic non-protein coding RNA 2613"
"LINC02696"	-1.793607261	1.425124464	-3.845081482	0.010417823	0.099470881	-2.984244519	"11"	45323777	45324177	"*"	0.852508928	"11"	45323778	45324177	400	"*"	"*"	0.852508928	"Distal Intergenic"	11	45355371	45366121	10751	1	"ENSG00000254427"	"ENST00000524410"	-31194	101928812	"long intergenic non-protein coding RNA 2696"
"LPL"	1.440642698	1.248642183	2.873788751	0.031890317	0.179556368	-4.210802195	"8"	19992693	19993093	"*"	0.426342279	"8"	19992694	19993093	400	"*"	"*"	0.426342279	"Distal Intergenic"	8	19956005	19967196	11192	1	"ENSG00000175445"	"ENST00000650478"	36689	4023	"lipoprotein lipase"
"LRMDA"	-2.430773878	1.882053605	-3.26215233	0.020032093	0.140437306	-3.704690883	"10"	76031379	76031779	"*"	0.790098739	"10"	76031380	76031779	400	"*"	"*"	0.790098739	"Intron (ENST00000611255/ENSG00000148655, intron 2 of 6)"	10	76036006	76058789	22784	1	"ENSG00000148655"	"ENST00000611306"	-4227	83938	"leucine rich melanocyte differentiation associated"
"LRMDA"	-2.430773878	1.882053605	-3.26215233	0.020032093	0.140437306	-3.704690883	"10"	76011703	76012103	"*"	-0.958251877	"10"	76011704	76012103	400	"*"	"*"	-0.958251877	"Intron (ENST00000611255/ENSG00000148655, intron 2 of 6)"	10	76036006	76058789	22784	1	"ENSG00000148655"	"ENST00000611306"	-23903	83938	"leucine rich melanocyte differentiation associated"
"LTBP3"	-2.08989075	9.381461199	-17.60022238	5.64e-06	0.003490126	4.910121097	"11"	65540566	65540966	"*"	-0.460425356	"11"	65540567	65540966	400	"*"	"*"	-0.460425356	"Promoter (<=1kb)"	11	65539080	65540683	1604	2	"ENSG00000168056"	"ENST00000532661"	0	4054	"latent transforming growth factor beta binding protein 3"
"MAP1A"	1.152352505	10.41519279	4.557705665	0.005025139	0.067265776	-2.174021362	"15"	43542625	43543025	"*"	0.642025972	"15"	43542626	43543025	400	"*"	"*"	0.642025972	"Intron (ENST00000381885/ENSG00000168781, intron 28 of 29)"	15	43517608	43531611	14004	1	"ENSG00000166963"	"ENST00000300231"	25018	4130	"microtubule associated protein 1A"
"MAP3K9"	1.801232162	5.358237768	4.792505041	0.004015075	0.059331	-1.923966089	"14"	70759109	70759509	"*"	0.476144592	"14"	70759110	70759509	400	"*"	"*"	0.476144592	"Intron (ENST00000554752/ENSG00000006432, intron 3 of 11)"	14	70749553	70752956	3404	2	"ENSG00000006432"	"ENST00000554024"	-6154	4293	"mitogen-activated protein kinase kinase kinase 9"
"MICALL1"	-1.391542014	9.156356256	-9.625937691	0.000133605	0.01081492	1.81021562	"22"	37909665	37910065	"*"	1.413073402	"22"	37909666	37910065	400	"*"	"*"	1.413073402	"Promoter (2-3kb)"	22	37906882	37922036	15155	1	"ENSG00000100139"	"ENST00000489812"	2784	85377	"MICAL like 1"
"MIR17HG"	1.246472358	5.899579167	5.542507018	0.002055787	0.041027527	-1.177991005	"13"	91348616	91349016	"*"	0.41439217	"13"	91348617	91349016	400	"*"	"*"	0.41439217	"Promoter (<=1kb)"	13	91349118	91350573	1456	1	"ENSG00000215417"	"ENST00000659898"	-102	407975	"miR-17-92a-1 cluster host gene"
"MIR223HG"	-2.020364041	5.022239891	-4.376052641	0.006009138	0.074479111	-2.373149277	"X"	66010790	66011190	"*"	-0.661914933	"X"	66010791	66011190	400	"*"	"*"	-0.661914933	"Distal Intergenic"	23	66015426	66020422	4997	1	"ENSG00000274536"	"ENST00000618234"	-4236	115891964	"MIR223 host gene"
"MIR3194"	1.635630199	0.817815099	4.73842195	0.004225269	0.060681368	-1.980839799	"20"	51480387	51480787	"*"	-0.856036947	"20"	51480388	51480787	400	"*"	"*"	-0.856036947	"Intron (ENST00000396009/ENSG00000101096, intron 3 of 9)"	20	51452905	51452977	73	2	"ENSG00000266761"	"ENST00000582236"	-27411	100422889	"microRNA 3194"
"MIR3681HG"	-1.074130807	4.275171777	-3.819766355	0.010706083	0.100922581	-3.014468218	"2"	12316699	12317099	"*"	0.962417521	"2"	12316700	12317099	400	"*"	"*"	0.962417521	"Promoter (2-3kb)"	2	12314321	12562617	248297	1	"ENSG00000224184"	"ENST00000412606"	2379	100506457	"MIR3681 host gene"
"MIR3681HG"	-1.074130807	4.275171777	-3.819766355	0.010706083	0.100922581	-3.014468218	"2"	12354339	12354739	"*"	-0.59108418	"2"	12354340	12354739	400	"*"	"*"	-0.59108418	"Intron (ENST00000412294/ENSG00000224184, intron 4 of 5)"	2	12390151	12562617	172467	1	"ENSG00000224184"	"ENST00000653484"	-35412	100506457	"MIR3681 host gene"
"MIR3681HG"	-1.074130807	4.275171777	-3.819766355	0.010706083	0.100922581	-3.014468218	"2"	12087150	12087550	"*"	1.192293509	"2"	12087151	12087550	400	"*"	"*"	1.192293509	"Intron (ENST00000438292/ENSG00000224184, intron 2 of 4)"	2	12106464	12131585	25122	1	"ENSG00000224184"	"ENST00000449986"	-18914	100506457	"MIR3681 host gene"
"MIR4432HG"	-2.945467026	3.391029347	-8.381411272	0.000270849	0.01524531	1.053465737	"2"	60228411	60228811	"*"	-0.405896027	"2"	60228412	60228811	400	"*"	"*"	-0.405896027	"Distal Intergenic"	2	60336446	60342793	6348	2	"ENSG00000228590"	"ENST00000647917"	113982	106660609	"MIR4432 host gene"
"MMP15"	-3.133336567	3.484964117	-3.689044195	0.012345953	0.108341955	-3.172103731	"16"	58060082	58060482	"*"	-0.463881379	"16"	58060083	58060482	400	"*"	"*"	-0.463881379	"Distal Intergenic"	16	58040165	58040867	703	1	"ENSG00000102996"	"ENST00000570065"	19918	4324	"matrix metallopeptidase 15"
"MTUS2"	-2.250195788	6.086488067	-12.15609403	3.98e-05	0.005746311	3.063433784	"13"	29384508	29384908	"*"	-0.767588635	"13"	29384509	29384908	400	"*"	"*"	-0.767588635	"Intron (ENST00000612955/ENSG00000132938, intron 8 of 15)"	13	29428627	29503736	75110	1	"ENSG00000132938"	"ENST00000380808"	-43719	23281	"microtubule associated scaffold protein 2"
"MYLK3"	-2.134109715	4.803132977	-16.70680662	7.43e-06	0.003490126	4.665207132	"16"	46769778	46770178	"*"	0.642105631	"16"	46769779	46770178	400	"*"	"*"	0.642105631	"Intron (ENST00000569810/ENSG00000140795, intron 1 of 2)"	16	46707666	46763246	55581	2	"ENSG00000140795"	"ENST00000536476"	-6533	91807	"myosin light chain kinase 3"
"MYOM1"	-1.180240836	5.377526357	-5.803327946	0.001654358	0.036758905	-0.936258553	"18"	3053851	3054251	"*"	-0.565516737	"18"	3053852	3054251	400	"*"	"*"	-0.565516737	"Distal Intergenic"	18	3067265	3075651	8387	2	"ENSG00000101605"	"ENST00000581804"	21400	8736	"myomesin 1"
"NEAT1"	1.125126743	17.45240165	9.365095975	0.000153843	0.01147093	1.660447922	"11"	65418930	65419330	"*"	-0.54209811	"11"	65418931	65419330	400	"*"	"*"	-0.54209811	"Distal Intergenic"	11	65422774	65426457	3684	1	"ENSG00000245532"	"ENST00000499732"	-3444	283131	"nuclear paraspeckle assembly transcript 1"
"NEAT1"	1.125126743	17.45240165	9.365095975	0.000153843	0.01147093	1.660447922	"11"	65426943	65427343	"*"	-0.657163298	"11"	65426944	65427343	400	"*"	"*"	-0.657163298	"Promoter (1-2kb)"	11	65425551	65426385	835	1	"ENSG00000245532"	"ENST00000616315"	1393	283131	"nuclear paraspeckle assembly transcript 1"
"NFIL3"	1.312592596	6.162114331	4.624240392	0.004711963	0.065017586	-2.10233137	"9"	91424261	91424661	"*"	0.451709119	"9"	91424262	91424661	400	"*"	"*"	0.451709119	"Promoter (<=1kb)"	9	91409045	91423832	14788	2	"ENSG00000165030"	"ENST00000297689"	-430	4783	"nuclear factor, interleukin 3 regulated"
"NIBAN2"	-1.176883854	11.72923613	-9.030350345	0.000185344	0.012496374	1.461628656	"9"	127577398	127577798	"*"	-0.424843755	"9"	127577399	127577798	400	"*"	"*"	-0.424843755	"Promoter (1-2kb)"	9	127505339	127578989	73651	2	"ENSG00000136830"	"ENST00000373314"	1191	64855	"niban apoptosis regulator 2"
"NR4A2"	1.419595977	9.32456927	6.448182934	0.000996938	0.027717311	-0.374256734	"2"	156332615	156333015	"*"	-0.405198112	"2"	156332616	156333015	400	"*"	"*"	-0.405198112	"Promoter (<=1kb)"	2	156324437	156332721	8285	2	"ENSG00000153234"	"ENST00000339562"	0	4929	"nuclear receptor subfamily 4 group A member 2"
"OR2W6P"	2.163951032	1.081975516	7.790995353	0.000391422	0.017537416	0.65357239	"6"	27945743	27946143	"*"	0.425057097	"6"	27945744	27946143	400	"*"	"*"	0.425057097	"Distal Intergenic"	6	27937465	27938403	939	1	"ENSG00000168126"	"ENST00000439689"	8279	81406	"olfactory receptor family 2 subfamily W member 6 pseudogene"
"PARD3B"	-1.451930516	3.69492879	-4.074462496	0.008171572	0.087028458	-2.714902725	"2"	205564572	205564972	"*"	-0.598232497	"2"	205564573	205564972	400	"*"	"*"	-0.598232497	"Intron (ENST00000406610/ENSG00000116117, intron 22 of 22)"	2	205482590	205616062	133473	1	"ENSG00000116117"	"ENST00000488622"	81983	117583	"par-3 family cell polarity regulator beta"
"PCOLCE2"	-1.185431053	2.649357193	-3.605105661	0.013548023	0.11390052	-3.274697078	"3"	142830893	142831293	"*"	-0.684358281	"3"	142830894	142831293	400	"*"	"*"	-0.684358281	"Promoter (1-2kb)"	3	142817915	142829855	11941	2	"ENSG00000163710"	"ENST00000470795"	-1039	26577	"procollagen C-endopeptidase enhancer 2"
"PDE4A"	-1.787131825	7.49195832	-9.932607313	0.000113684	0.009658205	1.980797937	"19"	10461194	10461594	"*"	-0.723334559	"19"	10461195	10461594	400	"*"	"*"	-0.723334559	"Promoter (2-3kb)"	19	10458969	10467366	8398	1	"ENSG00000065989"	"ENST00000590407"	2226	5141	"phosphodiesterase 4A"
"PHYHD1"	-1.707674675	3.999407852	-4.844016892	0.003825984	0.058230078	-1.870194291	"9"	128933588	128933988	"*"	-0.940763095	"9"	128933589	128933988	400	"*"	"*"	-0.940763095	"Promoter (<=1kb)"	9	128934025	128942038	8014	1	"ENSG00000175287"	"ENST00000442837"	-37	254295	"phytanoyl-CoA dioxygenase domain containing 1"
"PITX1"	-2.087524763	5.463284393	-5.857559562	0.00158277	0.035919669	-0.887075802	"5"	135019876	135020276	"*"	-0.821663437	"5"	135019877	135020276	400	"*"	"*"	-0.821663437	"Distal Intergenic"	5	135029287	135032010	2724	2	"ENSG00000069011"	"ENST00000504936"	11734	5307	"paired like homeodomain 1"
"PLK2"	1.829017957	7.459162363	9.864784246	0.000117771	0.009913314	1.943570024	"5"	58363484	58363884	"*"	0.872750912	"5"	58363485	58363884	400	"*"	"*"	0.872750912	"Distal Intergenic"	5	58454706	58455116	411	2	"ENSG00000145632"	"ENST00000511326"	91232	10769	"polo like kinase 2"
"PLPP4"	-1.167279062	3.885936396	-3.818308983	0.010722951	0.100936898	-3.016211177	"10"	120580663	120581063	"*"	0.45170425	"10"	120580664	120581063	400	"*"	"*"	0.45170425	"Intron (ENST00000398250/ENSG00000203805, intron 6 of 6)"	10	120575188	120587496	12309	1	"ENSG00000203805"	"ENST00000496437"	5476	196051	"phospholipid phosphatase 4"
"PLXDC2"	1.424640907	4.029415359	5.414012674	0.002294484	0.043603136	-1.300324727	"10"	20002437	20002837	"*"	0.620185191	"10"	20002438	20002837	400	"*"	"*"	0.620185191	"Intron (ENST00000377242/ENSG00000120594, intron 2 of 12)"	10	20043320	20280357	237038	1	"ENSG00000120594"	"ENST00000377238"	-40483	84898	"plexin domain containing 2"
"PPM1H"	-1.371757785	7.866486433	-7.792634402	0.000391009	0.017537416	0.654722986	"12"	62728935	62729335	"*"	-0.985473388	"12"	62728936	62729335	400	"*"	"*"	-0.985473388	"Intron (ENST00000228705/ENSG00000111110, intron 5 of 9)"	12	62648574	62721020	72447	2	"ENSG00000111110"	"ENST00000551214"	-7916	57460	"protein phosphatase, Mg2+/Mn2+ dependent 1H"
"PRUNE2"	-1.64804588	3.693133044	-3.970250022	0.009115781	0.092858271	-2.836260548	"9"	76669887	76670287	"*"	-0.629732595	"9"	76669888	76670287	400	"*"	"*"	-0.629732595	"Intron (ENST00000376717/ENSG00000106772, intron 1 of 10)"	9	76614450	76652549	38100	2	"ENSG00000106772"	"ENST00000424866"	-17339	158471	"prune homolog 2 with BCH domain"
"PSG4"	1.440642698	1.248642183	2.873788751	0.031890317	0.179556368	-4.210802195	"19"	43202114	43202514	"*"	1.004061609	"19"	43202115	43202514	400	"*"	"*"	1.004061609	"Promoter (1-2kb)"	19	43197744	43204051	6308	2	"ENSG00000243137"	"ENST00000495316"	1537	5672	"pregnancy specific beta-1-glycoprotein 4"
"PTH2R"	-2.164188191	6.517839559	-10.91847589	6.97e-05	0.007415666	2.492086741	"2"	208693521	208693921	"*"	-1.745502912	"2"	208693522	208693921	400	"*"	"*"	-1.745502912	"Intron (ENST00000419079/ENSG00000144407, intron 4 of 6)"	2	208838363	208854503	16141	1	"ENSG00000144407"	"ENST00000487472"	-144442	5746	"parathyroid hormone 2 receptor"
"PTPRR"	-2.049068308	3.326831019	-4.840532471	0.003838447	0.058290437	-1.87381939	"12"	70827139	70827539	"*"	-0.915950195	"12"	70827140	70827539	400	"*"	"*"	-0.915950195	"Intron (ENST00000283228/ENSG00000153233, intron 2 of 13)"	12	70638931	70788982	150052	2	"ENSG00000153233"	"ENST00000342084"	-38158	5801	"protein tyrosine phosphatase receptor type R"
"PVT1"	-2.252301294	8.631088876	-15.76166931	1.01e-05	0.003490126	4.38476617	"8"	127853998	127854398	"*"	0.408195374	"8"	127853999	127854398	400	"*"	"*"	0.408195374	"Promoter (<=1kb)"	8	127854396	127932696	78301	1	"ENSG00000249859"	"ENST00000520913"	0	5820	"Pvt1 oncogene"
"RBM24"	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	"6"	17306173	17306573	"*"	-1.289649021	"6"	17306174	17306573	400	"*"	"*"	-1.289649021	"Distal Intergenic"	6	17289969	17293023	3055	1	"ENSG00000112183"	"ENST00000508508"	16205	221662	"RNA binding motif protein 24"
"RBM47"	-1.21461873	4.242939563	-3.031073465	0.026343431	0.162219869	-4.003604161	"4"	40465186	40465586	"*"	0.444168407	"4"	40465187	40465586	400	"*"	"*"	0.444168407	"Promoter (1-2kb)"	4	40432703	40466645	33943	2	"ENSG00000163694"	"ENST00000515809"	1059	54502	"RNA binding motif protein 47"
"RBM47"	-1.21461873	4.242939563	-3.031073465	0.026343431	0.162219869	-4.003604161	"4"	40636692	40637092	"*"	0.791563585	"4"	40636693	40637092	400	"*"	"*"	0.791563585	"Distal Intergenic"	4	40438553	40630875	192323	2	"ENSG00000163694"	"ENST00000511598"	-5818	54502	"RNA binding motif protein 47"
"RHOB"	3.896509447	8.003884323	19.59588682	3.18e-06	0.003490126	5.395563361	"2"	20446728	20447128	"*"	-0.512692746	"2"	20446729	20447128	400	"*"	"*"	-0.512692746	"Promoter (<=1kb)"	2	20447074	20449440	2367	1	"ENSG00000143878"	"ENST00000272233"	0	388	"ras homolog family member B"
"RIMBP2"	-1.329982112	2.721632723	-4.116349877	0.007823793	0.085011303	-2.666597823	"12"	130414415	130414815	"*"	1.009761429	"12"	130414416	130414815	400	"*"	"*"	1.009761429	"Promoter (<=1kb)"	12	130399751	130414710	14960	2	"ENSG00000060709"	"ENST00000536632"	0	23504	"RIMS binding protein 2"
"RPS6KL1"	-1.401890259	10.43304535	-8.251655715	0.000293097	0.015708738	0.968019447	"14"	74919745	74920145	"*"	0.690094696	"14"	74919746	74920145	400	"*"	"*"	0.690094696	"Promoter (1-2kb)"	14	74909969	74918550	8582	2	"ENSG00000198208"	"ENST00000554834"	-1196	83694	"ribosomal protein S6 kinase like 1"
"RSPO1"	1.251629167	0.959147917	4.101956319	0.007941363	0.0856263	-2.683165973	"1"	37636344	37636744	"*"	0.477821569	"1"	37636345	37636744	400	"*"	"*"	0.477821569	"Promoter (1-2kb)"	1	37611350	37634892	23543	2	"ENSG00000169218"	"ENST00000356545"	-1453	284654	"R-spondin 1"
"SCLY"	1.09653194	6.653693147	6.018971256	0.001390067	0.033271838	-0.74283038	"2"	238083874	238084274	"*"	0.426176071	"2"	238083875	238084274	400	"*"	"*"	0.426176071	"Promoter (<=1kb)"	2	238083246	238094849	11604	1	"ENSG00000132330"	"ENST00000433750"	629	51540	"selenocysteine lyase"
"SHC3"	-2.54335013	2.735780873	-3.236693055	0.02063739	0.142611589	-3.737278685	"9"	89214742	89215142	"*"	0.908509528	"9"	89214743	89215142	400	"*"	"*"	0.908509528	"Distal Intergenic"	9	89005771	89178818	173048	2	"ENSG00000148082"	"ENST00000375835"	-35925	53358	"SHC adaptor protein 3"
"SLC26A8"	-1.716130613	2.493695505	-3.301407322	0.019137208	0.137625601	-3.654619295	"6"	36016849	36017249	"*"	-0.533959097	"6"	36016850	36017249	400	"*"	"*"	-0.533959097	"Intron (ENST00000490799/ENSG00000112053, intron 2 of 19)"	6	35943520	36024493	80974	2	"ENSG00000112053"	"ENST00000394602"	7244	116369	"solute carrier family 26 member 8"
"SLC2A14"	-2.26122391	7.320563824	-16.93141707	6.92e-06	0.003490126	4.728545259	"12"	7833313	7833713	"*"	0.515079762	"12"	7833314	7833713	400	"*"	"*"	0.515079762	"Promoter (<=1kb)"	12	7812513	7832816	20304	2	"ENSG00000173262"	"ENST00000542546"	-498	144195	"solute carrier family 2 member 14"
"SLC41A2"	2.592814077	2.686382039	10.81181969	7.33e-05	0.007618874	2.439338308	"12"	104761248	104761648	"*"	-0.435595068	"12"	104761249	104761648	400	"*"	"*"	-0.435595068	"3' UTR"	12	104804975	104834179	29205	2	"ENSG00000136052"	"ENST00000549713"	72531	84102	"solute carrier family 41 member 2"
"SLC41A2"	2.592814077	2.686382039	10.81181969	7.33e-05	0.007618874	2.439338308	"12"	104827663	104828063	"*"	-0.598232497	"12"	104827664	104828063	400	"*"	"*"	-0.598232497	"Intron (ENST00000258538/ENSG00000136052, intron 10 of 10)"	12	104804975	104834179	29205	2	"ENSG00000136052"	"ENST00000549713"	6116	84102	"solute carrier family 41 member 2"
"SMG1P3"	1.077858771	6.779737385	3.944236456	0.00937042	0.09425722	-2.866816308	"16"	21519763	21520163	"*"	-0.713984939	"16"	21519764	21520163	400	"*"	"*"	-0.713984939	"Promoter (<=1kb)"	16	21502089	21520010	17922	2	"ENSG00000180747"	"ENST00000435197"	0	100271836	"SMG1 pseudogene 3"
"SNORA33"	1.709761006	2.188213836	2.862429716	0.032338061	0.180776561	-4.225871582	"6"	132817985	132818385	"*"	1.032910526	"6"	132817986	132818385	400	"*"	"*"	1.032910526	"Promoter (<=1kb)"	6	132817219	132817348	130	1	"ENSG00000200534"	"ENST00000363664"	767	594839	"small nucleolar RNA, H/ACA box 33"
"SORL1"	-1.144117362	3.920190054	-2.974211153	0.028215506	0.168204812	-4.07818549	"11"	121560939	121561339	"*"	-2.207484477	"11"	121560940	121561339	400	"*"	"*"	-2.207484477	"Intron (ENST00000260197/ENSG00000137642, intron 21 of 47)"	11	121557015	121558773	1759	1	"ENSG00000137642"	"ENST00000524873"	3925	6653	"sortilin related receptor 1"
"SOX17"	1.918295834	0.959147917	3.380064831	0.017475288	0.13112917	-3.554937324	"8"	54453750	54454150	"*"	-0.485111016	"8"	54453751	54454150	400	"*"	"*"	-0.485111016	"Distal Intergenic"	8	54457935	54460892	2958	1	"ENSG00000164736"	"ENST00000297316"	-3785	64321	"SRY-box transcription factor 17"
"SOX7"	1.593786571	2.73267826	3.332737081	0.018454963	0.135230218	-3.614810682	"8"	10735484	10735884	"*"	0.976883053	"8"	10735485	10735884	400	"*"	"*"	0.976883053	"Intron (ENST00000506149/ENSG00000248896, intron 1 of 2)"	8	10723768	10730511	6744	2	"ENSG00000171056"	"ENST00000304501"	-4974	83595	"SRY-box transcription factor 7"
"SPOCK1"	2.449274996	7.56128712	17.41127324	5.97e-06	0.003490126	4.859860726	"5"	137397217	137397617	"*"	1.065431429	"5"	137397218	137397617	400	"*"	"*"	1.065431429	"Intron (ENST00000394945/ENSG00000152377, intron 2 of 10)"	5	137267015	137365461	98447	2	"ENSG00000152377"	"ENST00000509293"	-31757	6695	"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1"
"SRGAP3"	1.119965315	2.798064497	2.732502991	0.037979578	0.197873098	-4.399145695	"3"	9070664	9071064	"*"	-0.938819439	"3"	9070665	9071064	400	"*"	"*"	-0.938819439	"Intron (ENST00000383836/ENSG00000196220, intron 4 of 21)"	3	9060231	9065530	5300	2	"ENSG00000196220"	"ENST00000480750"	-5135	9901	"SLIT-ROBO Rho GTPase activating protein 3"
"STARD9"	1.20863534	7.36407904	6.724641212	0.000812274	0.025016406	-0.147800273	"15"	42632874	42633274	"*"	-0.76646136	"15"	42632875	42633274	400	"*"	"*"	-0.76646136	"Intron (ENST00000290607/ENSG00000159433, intron 3 of 32)"	15	42629842	42670050	40209	1	"ENSG00000159433"	"ENST00000568493"	3033	57519	"StAR related lipid transfer domain containing 9"
"STMN3"	-1.026792516	6.616781476	-6.851419824	0.000741136	0.023675809	-0.046675865	"20"	63653671	63654071	"*"	-0.884468648	"20"	63653672	63654071	400	"*"	"*"	-0.884468648	"Promoter (<=1kb)"	20	63639712	63653424	13713	2	"ENSG00000197457"	"ENST00000370053"	-248	50861	"stathmin 3"
"TAFA5"	2.464105808	1.232052904	10.63048982	8e-05	0.007898851	2.348281222	"22"	48645772	48646172	"*"	0.512007461	"22"	48645773	48646172	400	"*"	"*"	0.512007461	"Intron (ENST00000402357/ENSG00000219438, intron 1 of 3)"	22	48693247	48750408	57162	1	"ENSG00000219438"	"ENST00000406880"	-47075	25817	"TAFA chemokine like family member 5"
"TBXAS1"	1.576248362	3.802922221	3.379241445	0.017491826	0.13120698	-3.555976245	"7"	139748372	139748772	"*"	-0.684319891	"7"	139748373	139748772	400	"*"	"*"	-0.684319891	"Intron (ENST00000406875/ENSG00000064393, intron 1 of 14)"	7	139777051	139789622	12572	1	"ENSG00000059377"	"ENST00000493340"	-28279	6916	"thromboxane A synthase 1"
"TLE4"	1.30314898	8.459752438	9.574580905	0.00013733	0.010941122	1.781074577	"9"	79571659	79572059	"*"	-0.569353998	"9"	79571660	79572059	400	"*"	"*"	-0.569353998	"Promoter (<=1kb)"	9	79571773	79726882	155110	1	"ENSG00000106829"	"ENST00000376544"	0	7091	"TLE family member 4, transcriptional corepressor"
"TLL2"	-1.421289686	3.207929208	-4.072736788	0.008186273	0.087075509	-2.716898653	"10"	96502430	96502830	"*"	1.825260884	"10"	96502431	96502830	400	"*"	"*"	1.825260884	"Intron (ENST00000357947/ENSG00000095587, intron 1 of 20)"	10	96395193	96513918	118726	2	"ENSG00000095587"	"ENST00000469598"	11088	7093	"tolloid like 2"
"TLX3"	-1.821887857	3.677346602	-6.732357729	0.000807723	0.024993179	-0.141597122	"5"	171306477	171306877	"*"	-0.91899601	"5"	171306478	171306877	400	"*"	"*"	-0.91899601	"Promoter (2-3kb)"	5	171309248	171312139	2892	1	"ENSG00000164438"	"ENST00000296921"	-2371	30012	"T cell leukemia homeobox 3"
"TMC1"	-2.345391204	2.701016436	-2.799204638	0.034959598	0.188658077	-4.309988463	"9"	72840788	72841188	"*"	-0.772324941	"9"	72840789	72841188	400	"*"	"*"	-0.772324941	"Distal Intergenic"	9	72808883	72830519	21637	1	"ENSG00000165091"	"ENST00000469455"	31906	117531	"transmembrane channel like 1"
"TMEM132B"	1.830617699	0.915308849	7.771225073	0.000396442	0.017537416	0.639675465	"12"	125381337	125381737	"*"	-0.915946139	"12"	125381338	125381737	400	"*"	"*"	-0.915946139	"Intron (ENST00000682704/ENSG00000139364, intron 2 of 8)"	12	125349452	125588411	238960	1	"ENSG00000139364"	"ENST00000534945"	31886	114795	"transmembrane protein 132B"
"TMEM141"	-1.10241796	6.39622988	-6.62855544	0.000871528	0.025854711	-0.225571126	"9"	136790781	136791181	"*"	-0.518270227	"9"	136790782	136791181	400	"*"	"*"	-0.518270227	"Promoter (<=1kb)"	9	136791344	136793317	1974	1	"ENSG00000244187"	"ENST00000290079"	-163	85014	"transmembrane protein 141"
"TMEM51-AS1"	1.528320834	0.764160417	5.652057712	0.00187478	0.03948261	-1.075397998	"1"	15118344	15118744	"*"	0.94025323	"1"	15118345	15118744	400	"*"	"*"	0.94025323	"Exon (ENST00000310916/ENSG00000175147, exon 5 of 6)"	1	15111869	15152458	40590	2	"ENSG00000175147"	"ENST00000404665"	33714	200197	"TMEM51 antisense RNA 1"
"TMEM72"	-4.639621079	4.433093874	-9.495917406	0.000143274	0.011202104	1.736111992	"10"	44905307	44905707	"*"	0.515081492	"10"	44905308	44905707	400	"*"	"*"	0.515081492	"Intron (ENST00000663870/ENSG00000224812, intron 1 of 4)"	10	44911316	44935194	23879	1	"ENSG00000187783"	"ENST00000544540"	-5609	643236	"transmembrane protein 72"
"TNFRSF14"	-1.53709185	7.231162275	-8.365978383	0.000273388	0.015310303	1.043372462	"1"	2561997	2562397	"*"	-0.673624672	"1"	2561998	2562397	400	"*"	"*"	-0.673624672	"Promoter (<=1kb)"	1	2561801	2563452	1652	1	"ENSG00000157873"	"ENST00000480305"	197	8764	"TNF receptor superfamily member 14"
"TNS3"	-1.293206179	8.587918291	-10.41338627	8.91e-05	0.008340081	2.236918424	"7"	47568642	47569042	"*"	-0.47768262	"7"	47568643	47569042	400	"*"	"*"	-0.47768262	"Intron (ENST00000311160/ENSG00000136205, intron 1 of 30)"	7	47439643	47581631	141989	2	"ENSG00000136205"	"ENST00000434451"	12589	64759	"tensin 3"
"TREX2"	1.738106374	2.39737402	2.53131845	0.04894236	0.226469508	-4.670213436	"X"	153450083	153450483	"*"	0.556812813	"X"	153450084	153450483	400	"*"	"*"	0.556812813	"Promoter (2-3kb)"	23	153444720	153447863	3144	2	"ENSG00000183479"	"ENST00000370212"	-2221	11219	"three prime repair exonuclease 2"
"TRIM63"	-2.901147402	6.084321712	-7.976480613	0.00034778	0.017510864	0.782317066	"1"	26059733	26060133	"*"	0.657408419	"1"	26059734	26060133	400	"*"	"*"	0.657408419	"Intron (ENST00000374272/ENSG00000158022, intron 4 of 8)"	1	26051301	26067630	16330	2	"ENSG00000158022"	"ENST00000374272"	7497	84676	"tripartite motif containing 63"
"TSPAN18"	-1.870992292	4.290410401	-5.220292159	0.002717703	0.048363482	-1.488937993	"11"	44826159	44826559	"*"	1.271912533	"11"	44826160	44826559	400	"*"	"*"	1.271912533	"Intron (ENST00000533786/ENSG00000157570, intron 2 of 6)"	11	44859603	44909839	50237	1	"ENSG00000157570"	"ENST00000520837"	-33044	90139	"tetraspanin 18"
"TTC29"	-1.950999196	3.213581437	-5.829902503	0.001618819	0.036351893	-0.912112362	"4"	146737676	146738076	"*"	-0.842785314	"4"	146737677	146738076	400	"*"	"*"	-0.842785314	"Intron (ENST00000325106/ENSG00000137473, intron 11 of 12)"	4	146707169	146764187	57019	2	"ENSG00000137473"	"ENST00000504272"	26111	83894	"tetratricopeptide repeat domain 29"
