"SYMBOL"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"seqnames"	"start"	"end"	"width"	"log2FC"	"seqnames.1"	"start.1"	"end.1"	"width.1"	"strand"	"V4"	"V5"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"GENENAME"
"TAGLN2"	-1.123862476	11.9702329	-4.245233223	0.001937175	0.031950592	-1.335467895	"1"	159923113	159923513	"*"	0.53984782	"1"	159923114	159923513	400	"*"	"*"	0.53984782	"Promoter (<=1kb)"	1	159918107	159923717	5611	2	"ENSG00000158710"	"ENST00000368096"	204	8407	"transgelin 2"
"THRB"	-1.706747954	8.058538383	-5.469168347	0.000334752	0.012276326	0.462873215	"3"	24494375	24494775	"*"	0.479083561	"3"	24494376	24494775	400	"*"	"*"	0.479083561	"Promoter (<=1kb)"	3	24152408	24494751	342344	2	"ENSG00000151090"	"ENST00000447875"	0	7068	"thyroid hormone receptor beta"
"TLL2"	-1.009491963	2.708191279	-2.973357499	0.014837366	0.082271713	-3.397525199	"10"	96502430	96502830	"*"	1.825260884	"10"	96502431	96502830	400	"*"	"*"	1.825260884	"Intron (ENST00000357947/ENSG00000095587, intron 1 of 20)"	10	96395193	96513918	118726	2	"ENSG00000095587"	"ENST00000469598"	11088	7093	"tolloid like 2"
"TMCO4"	-1.581165987	7.465871529	-6.123739925	0.000142774	0.007534658	1.333214643	"1"	19783736	19784136	"*"	0.620178645	"1"	19783737	19784136	400	"*"	"*"	0.620178645	"Promoter (2-3kb)"	1	19737372	19780764	43393	2	"ENSG00000162542"	"ENST00000489135"	-2973	255104	"transmembrane and coiled-coil domains 4"
"TMEM72"	-2.725028016	1.612514008	-5.46420976	0.000336996	0.012321696	0.456036533	"10"	44905307	44905707	"*"	0.515081492	"10"	44905308	44905707	400	"*"	"*"	0.515081492	"Intron (ENST00000663870/ENSG00000224812, intron 1 of 4)"	10	44911316	44935194	23879	1	"ENSG00000187783"	"ENST00000544540"	-5609	643236	"transmembrane protein 72"
"TRIM63"	-3.222708562	3.507594906	-7.907862087	1.84e-05	0.002460853	3.402408516	"1"	26059733	26060133	"*"	0.657408419	"1"	26059734	26060133	400	"*"	"*"	0.657408419	"Intron (ENST00000374272/ENSG00000158022, intron 4 of 8)"	1	26051301	26067630	16330	2	"ENSG00000158022"	"ENST00000374272"	7497	84676	"tripartite motif containing 63"
"TSPAN18"	-1.953742027	3.165592889	-4.496546414	0.00132735	0.026492115	-0.948516504	"11"	44826159	44826559	"*"	1.271912533	"11"	44826160	44826559	400	"*"	"*"	1.271912533	"Intron (ENST00000533786/ENSG00000157570, intron 2 of 6)"	11	44859603	44909839	50237	1	"ENSG00000157570"	"ENST00000520837"	-33044	90139	"tetraspanin 18"
"UBXN8"	-1.436497353	8.897587362	-5.104077172	0.000552547	0.016535915	-0.050391646	"8"	30773218	30773618	"*"	0.956519999	"8"	30773219	30773618	400	"*"	"*"	0.956519999	"Distal Intergenic"	8	30763146	30766552	3407	1	"ENSG00000104691"	"ENST00000613013"	10073	7993	"UBX domain protein 8"
"UFC1"	-1.642555218	9.047180011	-6.16477476	0.000135607	0.007286795	1.3856784	"1"	161153942	161154342	"*"	0.670165387	"1"	161153943	161154342	400	"*"	"*"	0.670165387	"Promoter (<=1kb)"	1	161153978	161158856	4879	1	"ENSG00000143222"	"ENST00000368003"	0	51506	"ubiquitin-fold modifier conjugating enzyme 1"
"URM1"	-1.149504076	9.15184459	-4.113433162	0.00237036	0.035182599	-1.541764153	"9"	128357685	128358085	"*"	0.584419961	"9"	128357686	128358085	400	"*"	"*"	0.584419961	"Intron (ENST00000300456/ENSG00000167114, intron 12 of 12)"	9	128371361	128390090	18730	1	"ENSG00000167118"	"ENST00000470840"	-13276	81605	"ubiquitin related modifier 1"
"USP18"	-2.906019889	6.81756353	-9.961410906	2.57e-06	0.000834826	5.32428956	"22"	18160776	18161176	"*"	0.476280153	"22"	18160777	18161176	400	"*"	"*"	0.476280153	"Intron (ENST00000215794/ENSG00000184979, intron 3 of 10)"	22	18150170	18177397	27228	1	"ENSG00000184979"	"ENST00000215794"	10607	11274	"ubiquitin specific peptidase 18"
"USP27X-DT"	-1.039238463	3.288823131	-3.762831416	0.004101132	0.045511936	-2.100748515	"X"	49862190	49862590	"*"	0.490572277	"X"	49862191	49862590	400	"*"	"*"	0.490572277	"Distal Intergenic"	23	49876724	49879241	2518	2	"ENSG00000234390"	"ENST00000437322"	16651	158572	"USP27X divergent transcript"
"VARS1"	-1.01975642	11.93421371	-3.768438107	0.004064827	0.045306339	-2.091702581	"6"	31791454	31791854	"*"	0.620178797	"6"	31791455	31791854	400	"*"	"*"	0.620178797	"Promoter (<=1kb)"	6	31785246	31792278	7033	2	"ENSG00000204394"	"ENST00000489979"	424	7407	"valyl-tRNA synthetase 1"
"WDFY1"	-1.107951086	8.62112296	-4.417171766	0.001494239	0.028105688	-1.069795562	"2"	223870048	223870448	"*"	0.584411775	"2"	223870049	223870448	400	"*"	"*"	0.584411775	"Intron (ENST00000650969/ENSG00000286239, intron 12 of 16)"	2	223855716	223878688	22973	2	"ENSG00000085449"	"ENST00000462702"	8240	57590	"WD repeat and FYVE domain containing 1"
"WIPF1"	-2.168083061	6.617740541	-2.351354215	0.041962538	0.136875838	-4.418279645	"2"	174673212	174673612	"*"	0.804412256	"2"	174673213	174673612	400	"*"	"*"	0.804412256	"Exon (ENST00000469002/ENSG00000115935, exon 2 of 2)"	2	174673267	174682847	9581	2	"ENSG00000115935"	"ENST00000469002"	9235	7456	"WAS/WASL interacting protein family member 1"
"ZBED1"	-1.566074243	8.397459675	-6.492058267	9.06e-05	0.00583899	1.795488359	"X"	2431853	2432253	"*"	0.892187664	"X"	2431854	2432253	400	"*"	"*"	0.892187664	"Intron (ENST00000334651/ENSG00000169084, intron 1 of 6)"	23	2486982	2488971	1990	2	"ENSG00000214717"	"ENST00000515319"	56718	9189	"zinc finger BED-type containing 1"
"ZBTB16"	-2.284421509	6.770804513	-5.349943745	0.000393454	0.013599806	0.297467075	"11"	114114669	114115069	"*"	0.625513041	"11"	114114670	114115069	400	"*"	"*"	0.625513041	"Intron (ENST00000682278/ENSG00000109906, intron 3 of 7)"	11	114160427	114256764	96338	1	"ENSG00000109906"	"ENST00000683006"	-45358	7704	"zinc finger and BTB domain containing 16"
"ZMYND8"	-1.13683756	12.86618157	-3.652951022	0.004885671	0.049746887	-2.278656321	"20"	47241662	47242062	"*"	0.560781041	"20"	47241663	47242062	400	"*"	"*"	0.560781041	"Intron (ENST00000311275/ENSG00000101040, intron 14 of 21)"	20	47210413	47298900	88488	2	"ENSG00000101040"	"ENST00000467200"	56838	23613	"zinc finger MYND-type containing 8"
"ZNF93"	-1.633332433	3.770111514	-4.836666553	0.000807323	0.020160291	-0.439021628	"19"	19935010	19935410	"*"	1.435440386	"19"	19935011	19935410	400	"*"	"*"	1.435440386	"Promoter (1-2kb)"	19	19933529	19934626	1098	1	"ENSG00000184635"	"ENST00000638737"	1482	81931	"zinc finger protein 93"
