"SYMBOL"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"seqnames"	"start"	"end"	"width"	"log2FC"	"seqnames.1"	"start.1"	"end.1"	"width.1"	"strand"	"V4"	"V5"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"GENENAME"
"LRRC8C"	-1.314936419	7.789456772	-5.17667052	0.000499386	0.015558912	0.053261738	"1"	89737153	89737553	"*"	-0.598053918	"1"	89737154	89737553	400	"*"	"*"	-0.598053918	"Intron (ENST00000479252/ENSG00000171488, intron 2 of 3)"	1	89763545	89769903	6359	1	"ENSG00000171488"	"ENST00000416805"	-25992	84230	"leucine rich repeat containing 8 VRAC subunit C"
"LYL1"	-1.41125278	10.37545448	-4.01008675	0.002781389	0.038254906	-1.705051594	"19"	13095264	13095664	"*"	-0.5581402	"19"	13095265	13095664	400	"*"	"*"	-0.5581402	"3' UTR"	19	13101178	13102724	1547	2	"ENSG00000104903"	"ENST00000590120"	7060	4066	"LYL1 basic helix-loop-helix family member"
"MARCHF8"	-1.315716186	9.908210108	-4.3621789	0.001622871	0.029283722	-1.154332501	"10"	45465015	45465415	"*"	-0.811594056	"10"	45465016	45465415	400	"*"	"*"	-0.811594056	"Promoter (2-3kb)"	10	45457511	45462204	4694	2	"ENSG00000165406"	"ENST00000476962"	-2812	220972	"membrane associated ring-CH-type finger 8"
"MARCHF8"	-1.315716186	9.908210108	-4.3621789	0.001622871	0.029283722	-1.154332501	"10"	45602569	45602969	"*"	-0.571303215	"10"	45602570	45602969	400	"*"	"*"	-0.571303215	"Distal Intergenic"	10	45454593	45594906	140314	2	"ENSG00000165406"	"ENST00000319836"	-7664	220972	"membrane associated ring-CH-type finger 8"
"MED24"	-1.104916224	11.5603282	-4.191660048	0.002102172	0.033117008	-1.419051875	"17"	40056392	40056792	"*"	-0.660098979	"17"	40056393	40056792	400	"*"	"*"	-0.660098979	"Promoter (<=1kb)"	17	40035285	40056690	21406	2	"ENSG00000008838"	"ENST00000582023"	0	9862	"mediator complex subunit 24"
"MIR223HG"	-3.237578219	4.20375161	-6.830579048	6.06e-05	0.004674685	2.203601817	"X"	66010790	66011190	"*"	-0.661914933	"X"	66010791	66011190	400	"*"	"*"	-0.661914933	"Distal Intergenic"	23	66015426	66020422	4997	1	"ENSG00000274536"	"ENST00000618234"	-4236	115891964	"MIR223 host gene"
"MIR3681HG"	-2.34801226	3.908165615	-7.256962764	3.72e-05	0.003683482	2.695710351	"2"	12354339	12354739	"*"	-0.59108418	"2"	12354340	12354739	400	"*"	"*"	-0.59108418	"Intron (ENST00000412294/ENSG00000224184, intron 4 of 5)"	2	12390151	12562617	172467	1	"ENSG00000224184"	"ENST00000653484"	-35412	100506457	"MIR3681 host gene"
"MIR4432HG"	-1.646240625	1.073120313	-5.57619493	0.000290048	0.011289332	0.609536942	"2"	60228411	60228811	"*"	-0.405896027	"2"	60228412	60228811	400	"*"	"*"	-0.405896027	"Distal Intergenic"	2	60336446	60342793	6348	2	"ENSG00000228590"	"ENST00000647917"	113982	106660609	"MIR4432 host gene"
"MMP15"	-1.393980249	3.872100054	-2.733684314	0.022132323	0.09765667	-3.794151334	"16"	58060082	58060482	"*"	-0.463881379	"16"	58060083	58060482	400	"*"	"*"	-0.463881379	"Distal Intergenic"	16	58040165	58040867	703	1	"ENSG00000102996"	"ENST00000570065"	19918	4324	"matrix metallopeptidase 15"
"MRAP2"	-1.913185999	4.633136054	-6.457812746	9.45e-05	0.005955699	1.753318492	"6"	84029220	84029620	"*"	-0.763586977	"6"	84029221	84029620	400	"*"	"*"	-0.763586977	"Distal Intergenic"	6	84033772	84090881	57110	1	"ENSG00000135324"	"ENST00000257776"	-4152	112609	"melanocortin 2 receptor accessory protein 2"
"MTSS1"	-1.006714337	10.58946702	-3.219612974	0.009872683	0.068257364	-2.989654003	"8"	124759595	124759995	"*"	-1.060447961	"8"	124759596	124759995	400	"*"	"*"	-1.060447961	"Distal Intergenic"	8	124550784	124728473	177690	2	"ENSG00000170873"	"ENST00000518547"	-31123	9788	"MTSS I-BAR domain containing 1"
"MTUS2"	-3.155852591	5.597338858	-9.495060892	3.9e-06	0.001004212	4.924807426	"13"	29384508	29384908	"*"	-0.767588635	"13"	29384509	29384908	400	"*"	"*"	-0.767588635	"Intron (ENST00000612955/ENSG00000132938, intron 8 of 15)"	13	29428627	29503736	75110	1	"ENSG00000132938"	"ENST00000380808"	-43719	23281	"microtubule associated scaffold protein 2"
"NFKB1"	-1.178369768	9.933937406	-4.664328922	0.001036468	0.023196364	-0.695088633	"4"	102501709	102502109	"*"	-1.259551999	"4"	102501710	102502109	400	"*"	"*"	-1.259551999	"Promoter (<=1kb)"	4	102501898	102617117	115220	1	"ENSG00000109320"	"ENST00000505458"	0	4790	"nuclear factor kappa B subunit 1"
"NIBAN2"	-2.72080527	10.63830147	-6.495257948	9.03e-05	0.005830571	1.799420043	"9"	127577398	127577798	"*"	-0.424843755	"9"	127577399	127577798	400	"*"	"*"	-0.424843755	"Promoter (1-2kb)"	9	127505339	127578989	73651	2	"ENSG00000136830"	"ENST00000373314"	1191	64855	"niban apoptosis regulator 2"
"NIPSNAP2"	-1.046154908	9.582692418	-3.417121089	0.007147234	0.059567765	-2.664042286	"7"	55971076	55971476	"*"	-0.813089376	"7"	55971077	55971476	400	"*"	"*"	-0.813089376	"Intron (ENST00000446692/ENSG00000146729, intron 1 of 6)"	7	55965113	55981498	16386	1	"ENSG00000146729"	"ENST00000472404"	5964	2631	"nipsnap homolog 2"
"NPC2"	-1.04965961	7.983116425	-4.251316077	0.001919328	0.03190267	-1.326001285	"14"	74493267	74493667	"*"	-0.579015251	"14"	74493268	74493667	400	"*"	"*"	-0.579015251	"Promoter (<=1kb)"	14	74476192	74493307	17116	2	"ENSG00000119655"	"ENST00000434013"	0	10577	"NPC intracellular cholesterol transporter 2"
"NR1H2"	-1.149260992	10.8622748	-3.908708619	0.003258294	0.041324133	-1.866467813	"19"	50376576	50376976	"*"	-0.553054723	"19"	50376577	50376976	400	"*"	"*"	-0.553054723	"Promoter (<=1kb)"	19	50376473	50382950	6478	1	"ENSG00000131408"	"ENST00000599105"	104	7376	"nuclear receptor subfamily 1 group H member 2"
"NSMCE1"	-1.111467734	9.76758847	-4.139741827	0.002276334	0.034409523	-1.500407709	"16"	27237394	27237794	"*"	-0.916204727	"16"	27237395	27237794	400	"*"	"*"	-0.916204727	"Intron (ENST00000361439/ENSG00000169189, intron 2 of 7)"	16	27225172	27233078	7907	2	"ENSG00000169189"	"ENST00000562039"	-4317	197370	"NSE1 homolog, SMC5-SMC6 complex component"
"NSMCE2"	-1.181169624	10.93131545	-3.989820613	0.002870474	0.03878735	-1.737223712	"8"	125180868	125181268	"*"	-0.622137134	"8"	125180869	125181268	400	"*"	"*"	-0.622137134	"Intron (ENST00000523741/ENSG00000156831, intron 4 of 4)"	8	125124144	125367118	242975	1	"ENSG00000156831"	"ENST00000517315"	56725	286053	"NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase"
"OSBP2"	-1.014090087	13.03926209	-2.699702741	0.023427223	0.099468273	-3.850188859	"22"	30814980	30815380	"*"	-0.842814766	"22"	30814981	30815380	400	"*"	"*"	-0.842814766	"Intron (ENST00000438716/ENSG00000184792, intron 3 of 14)"	22	30822516	30907824	85309	1	"ENSG00000184792"	"ENST00000437268"	-7136	23762	"oxysterol binding protein 2"
"OSBP2"	-1.014090087	13.03926209	-2.699702741	0.023427223	0.099468273	-3.850188859	"22"	30828449	30828849	"*"	-0.601671783	"22"	30828450	30828849	400	"*"	"*"	-0.601671783	"Intron (ENST00000438716/ENSG00000184792, intron 3 of 14)"	22	30822516	30907824	85309	1	"ENSG00000184792"	"ENST00000437268"	5934	23762	"oxysterol binding protein 2"
"PALM2AKAP2"	-2.925377816	11.26530355	-4.908341121	0.000728565	0.019091572	-0.333811441	"9"	109835475	109835875	"*"	-0.466432574	"9"	109835476	109835875	400	"*"	"*"	-0.466432574	"Intron (ENST00000374531/ENSG00000157654, intron 2 of 6)"	9	109867031	109942773	75743	1	"ENSG00000157654"	"ENST00000497711"	-31156	445815	"PALM2 and AKAP2 fusion"
"PDE4A"	-2.291553979	7.193362173	-4.082688985	0.002485468	0.036009775	-1.590202903	"19"	10461194	10461594	"*"	-0.723334559	"19"	10461195	10461594	400	"*"	"*"	-0.723334559	"Promoter (2-3kb)"	19	10458969	10467366	8398	1	"ENSG00000065989"	"ENST00000590407"	2226	5141	"phosphodiesterase 4A"
"PDE5A"	-1.055851687	4.987886715	-4.149881936	0.002241155	0.034304993	-1.484491112	"4"	119628926	119629326	"*"	-0.578323502	"4"	119628927	119629326	400	"*"	"*"	-0.578323502	"Promoter (<=1kb)"	4	119494403	119628804	134402	2	"ENSG00000138735"	"ENST00000354960"	-123	8654	"phosphodiesterase 5A"
"PHF19"	-1.111129728	10.03728163	-4.181970682	0.002133572	0.033373993	-1.434208875	"9"	120868581	120868981	"*"	-0.489945275	"9"	120868582	120868981	400	"*"	"*"	-0.489945275	"Promoter (<=1kb)"	9	120855652	120868911	13260	2	"ENSG00000119403"	"ENST00000419155"	0	26147	"PHD finger protein 19"
"PHYHD1"	-2.647178659	2.550311978	-5.730890679	0.000236434	0.009983316	0.818493629	"9"	128933588	128933988	"*"	-0.940763095	"9"	128933589	128933988	400	"*"	"*"	-0.940763095	"Promoter (<=1kb)"	9	128934025	128942038	8014	1	"ENSG00000175287"	"ENST00000442837"	-37	254295	"phytanoyl-CoA dioxygenase domain containing 1"
"PIGV"	-1.105050709	7.549256752	-4.279284134	0.001839485	0.031142522	-1.282538192	"1"	26791490	26791890	"*"	-0.477437679	"1"	26791491	26791890	400	"*"	"*"	-0.477437679	"Promoter (2-3kb)"	1	26789309	26798302	8994	1	"ENSG00000060642"	"ENST00000674317"	2182	55650	"phosphatidylinositol glycan anchor biosynthesis class V"
"PIM1"	-1.019017351	11.25310406	-3.083607644	0.012356936	0.07599974	-3.21479439	"6"	37172227	37172627	"*"	-0.46257225	"6"	37172228	37172627	400	"*"	"*"	-0.46257225	"Promoter (<=1kb)"	6	37172468	37174247	1780	1	"ENSG00000137193"	"ENST00000468243"	0	5292	"Pim-1 proto-oncogene, serine/threonine kinase"
"PIP4K2A"	-1.290658368	11.6018979	-4.156159106	0.002219667	0.03415713	-1.474644595	"10"	22530153	22530553	"*"	-0.842774566	"10"	22530154	22530553	400	"*"	"*"	-0.842774566	"Distal Intergenic"	10	22536893	22539635	2743	2	"ENSG00000150867"	"ENST00000474335"	9082	5305	"phosphatidylinositol-5-phosphate 4-kinase type 2 alpha"
"PITX1"	-2.410523933	4.85185464	-4.403429755	0.001525332	0.028294864	-1.0908813	"5"	135019876	135020276	"*"	-0.821663437	"5"	135019877	135020276	400	"*"	"*"	-0.821663437	"Distal Intergenic"	5	135029287	135032010	2724	2	"ENSG00000069011"	"ENST00000504936"	11734	5307	"paired like homeodomain 1"
"PLCL1"	-1.025619099	5.89442027	-2.861210136	0.017884928	0.088656474	-3.583329162	"2"	198104127	198104527	"*"	-1.390112478	"2"	198104128	198104527	400	"*"	"*"	-1.390112478	"Intron (ENST00000428675/ENSG00000115896, intron 5 of 5)"	2	198083749	198149884	66136	1	"ENSG00000115896"	"ENST00000437704"	20379	5334	"phospholipase C like 1 (inactive)"
"PLIN5"	-1.25299316	2.249459854	-2.719244589	0.02267351	0.098453805	-3.817972057	"19"	4531585	4531985	"*"	-0.443751885	"19"	4531586	4531985	400	"*"	"*"	-0.443751885	"Promoter (2-3kb)"	19	4532372	4534274	1903	2	"ENSG00000214456"	"ENST00000592610"	2289	440503	"perilipin 5"
"POLE2"	-1.188458416	8.569294662	-4.535731302	0.001252386	0.025651696	-0.888970479	"14"	49688076	49688476	"*"	-0.492883681	"14"	49688077	49688476	400	"*"	"*"	-0.492883681	"Promoter (<=1kb)"	14	49643555	49688214	44660	2	"ENSG00000100479"	"ENST00000216367"	0	5427	"DNA polymerase epsilon 2, accessory subunit"
"PPM1H"	-1.473199369	5.445997429	-3.877882369	0.003419833	0.042144601	-1.915782935	"12"	62728935	62729335	"*"	-0.985473388	"12"	62728936	62729335	400	"*"	"*"	-0.985473388	"Intron (ENST00000228705/ENSG00000111110, intron 5 of 9)"	12	62648574	62721020	72447	2	"ENSG00000111110"	"ENST00000551214"	-7916	57460	"protein phosphatase, Mg2+/Mn2+ dependent 1H"
"PPRC1"	-1.065507033	11.45821293	-3.70632955	0.004486573	0.047422653	-2.192085185	"10"	102148921	102149321	"*"	-0.435602151	"10"	102148922	102149321	400	"*"	"*"	-0.435602151	"Promoter (<=1kb)"	10	102148393	102149317	925	1	"ENSG00000148840"	"ENST00000495914"	529	23082	"PPARG related coactivator 1"
"PRKAG2"	-1.002350892	6.932073706	-3.627937252	0.005085317	0.050539025	-2.319315198	"7"	151755970	151756370	"*"	-0.602072498	"7"	151755971	151756370	400	"*"	"*"	-0.602072498	"Intron (ENST00000287878/ENSG00000106617, intron 3 of 15)"	7	151556161	151736314	180154	2	"ENSG00000106617"	"ENST00000492843"	-19657	51422	"protein kinase AMP-activated non-catalytic subunit gamma 2"
"PRKAG2"	-1.002350892	6.932073706	-3.627937252	0.005085317	0.050539025	-2.319315198	"7"	151616396	151616796	"*"	-0.492248151	"7"	151616397	151616796	400	"*"	"*"	-0.492248151	"Intron (ENST00000418337/ENSG00000106617, intron 1 of 11)"	7	151556206	151631885	75680	2	"ENSG00000106617"	"ENST00000650851"	15089	51422	"protein kinase AMP-activated non-catalytic subunit gamma 2"
"PRKAR1B"	-1.631622207	9.648009194	-5.769327079	0.000224842	0.009832678	0.869858665	"7"	739553	739953	"*"	-0.492242621	"7"	739554	739953	400	"*"	"*"	-0.492242621	"Intron (ENST00000297440/ENSG00000164818, intron 2 of 12)"	7	549742	727650	177909	2	"ENSG00000188191"	"ENST00000403562"	-11904	5575	"protein kinase cAMP-dependent type I regulatory subunit beta"
"PROCA1"	-1.150090872	7.414731842	-3.797548606	0.003881673	0.044474684	-2.044787044	"17"	28711242	28711642	"*"	-0.571623535	"17"	28711243	28711642	400	"*"	"*"	-0.571623535	"Promoter (<=1kb)"	17	28704081	28711299	7219	2	"ENSG00000167525"	"ENST00000579650"	0	147011	"protein interacting with cyclin A1"
"PRUNE2"	-2.007436836	2.399959043	-5.497320766	0.000322315	0.012058182	0.501618496	"9"	76669887	76670287	"*"	-0.629732595	"9"	76669888	76670287	400	"*"	"*"	-0.629732595	"Intron (ENST00000376717/ENSG00000106772, intron 1 of 10)"	9	76614450	76652549	38100	2	"ENSG00000106772"	"ENST00000424866"	-17339	158471	"prune homolog 2 with BCH domain"
"PSMC2P1"	-1.271840602	3.962862809	-3.960528306	0.003004593	0.039561969	-1.783810315	"3"	132113940	132114340	"*"	-0.600268715	"3"	132113941	132114340	400	"*"	"*"	-0.600268715	"Intron (ENST00000512055/ENSG00000196353, intron 2 of 19)"	3	132175402	132176711	1310	1	"ENSG00000240854"	"ENST00000470499"	-61062	729674	"PSMC2 pseudogene 1"
"PTH2R"	-2.947185307	6.296495504	-7.531643546	2.75e-05	0.003062068	3.000307987	"2"	208693521	208693921	"*"	-1.745502912	"2"	208693522	208693921	400	"*"	"*"	-1.745502912	"Intron (ENST00000419079/ENSG00000144407, intron 4 of 6)"	2	208838363	208854503	16141	1	"ENSG00000144407"	"ENST00000487472"	-144442	5746	"parathyroid hormone 2 receptor"
"PTPRR"	-2.849017389	1.674508695	-9.062160306	5.82e-06	0.001301423	4.535575099	"12"	70827139	70827539	"*"	-0.915950195	"12"	70827140	70827539	400	"*"	"*"	-0.915950195	"Intron (ENST00000283228/ENSG00000153233, intron 2 of 13)"	12	70638931	70788982	150052	2	"ENSG00000153233"	"ENST00000342084"	-38158	5801	"protein tyrosine phosphatase receptor type R"
"RABL3"	-1.06137822	8.135163592	-3.879476024	0.003411279	0.042124595	-1.913230849	"3"	120742283	120742683	"*"	-0.562274755	"3"	120742284	120742683	400	"*"	"*"	-0.562274755	"Promoter (<=1kb)"	3	120684938	120742516	57579	2	"ENSG00000144840"	"ENST00000273375"	0	285282	"RAB, member of RAS oncogene family like 3"
"RASSF5"	-2.187715621	7.831724482	-6.526156628	8.7e-05	0.005740004	1.837313872	"1"	206568788	206569188	"*"	-0.508727296	"1"	206568789	206569188	400	"*"	"*"	-0.508727296	"Intron (ENST00000579436/ENSG00000266094, intron 2 of 5)"	1	206557561	206583695	26135	1	"ENSG00000266094"	"ENST00000605120"	11228	83593	"Ras association domain family member 5"
"RNF130"	-1.757423329	9.639917048	-6.58201359	8.13e-05	0.005516362	1.905478527	"5"	180052078	180052478	"*"	-0.400664905	"5"	180052079	180052478	400	"*"	"*"	-0.400664905	"Intron (ENST00000522208/ENSG00000113269, intron 1 of 7)"	5	179911651	180071721	160071	2	"ENSG00000113269"	"ENST00000522208"	19243	55819	"ring finger protein 130"
"RNH1"	-1.726432157	11.08423931	-7.147805779	4.21e-05	0.003918645	2.571996781	"11"	507164	507564	"*"	-0.892305987	"11"	507165	507564	400	"*"	"*"	-0.892305987	"Promoter (<=1kb)"	11	494515	507242	12728	2	"ENSG00000023191"	"ENST00000354420"	0	6050	"ribonuclease/angiogenin inhibitor 1"
"ROCK1P1"	-1.689018604	4.774677249	-6.376318431	0.000104345	0.00630942	1.652302941	"18"	107237	107637	"*"	-0.671790709	"18"	107238	107637	400	"*"	"*"	-0.671790709	"Promoter (1-2kb)"	18	109065	122219	13155	1	"ENSG00000263006"	"ENST00000608049"	-1428	727758	"Rho associated coiled-coil containing protein kinase 1 pseudogene 1"
"RPIA"	-1.186911145	9.338060683	-4.291356611	0.001806116	0.030911251	-1.263809361	"2"	88691427	88691827	"*"	-0.501375187	"2"	88691428	88691827	400	"*"	"*"	-0.501375187	"Promoter (<=1kb)"	2	88691673	88750929	59257	1	"ENSG00000153574"	"ENST00000283646"	0	22934	"ribose 5-phosphate isomerase A"
"RPL26"	-1.226569986	10.71544996	-3.798404345	0.003876422	0.044474684	-2.043409233	"17"	8383179	8383579	"*"	-0.476114056	"17"	8383180	8383579	400	"*"	"*"	-0.476114056	"Promoter (<=1kb)"	17	8377516	8383193	5678	2	"ENSG00000161970"	"ENST00000648839"	0	6154	"ribosomal protein L26"
"RPL7AP30"	-1.216469324	5.351647794	-4.537613283	0.001248901	0.025619853	-0.886116054	"4"	112787949	112788349	"*"	-0.571303187	"4"	112787950	112788349	400	"*"	"*"	-0.571303187	"Promoter (<=1kb)"	4	112788083	112788878	796	2	"ENSG00000241741"	"ENST00000482859"	529	441034	"ribosomal protein L7a pseudogene 30"
"RPS25"	-1.036628032	13.67521854	-3.274681078	0.009019	0.065501873	-2.898671695	"11"	119018416	119018816	"*"	-0.53107716	"11"	119018417	119018816	400	"*"	"*"	-0.53107716	"Promoter (<=1kb)"	11	119015712	119018678	2967	2	"ENSG00000118181"	"ENST00000527791"	0	6230	"ribosomal protein S25"
"RYBP"	-1.141623671	11.15193312	-3.694087128	0.004574986	0.047906509	-2.211916555	"3"	72383658	72384058	"*"	-0.720699589	"3"	72383659	72384058	400	"*"	"*"	-0.720699589	"Intron (ENST00000477973/ENSG00000163602, intron 1 of 3)"	3	72374502	72380630	6129	2	"ENSG00000163602"	"ENST00000676660"	-3029	23429	"RING1 and YY1 binding protein"
"SHLD1"	-1.342929518	7.314418136	-4.993352165	0.000645673	0.018316053	-0.210014663	"20"	5740828	5741228	"*"	-0.571303643	"20"	5740829	5741228	400	"*"	"*"	-0.571303643	"Distal Intergenic"	20	5750393	5773447	23055	1	"ENSG00000171984"	"ENST00000378979"	-9165	149840	"shieldin complex subunit 1"
"SLC25A35"	-1.050329965	5.907972268	-4.130892527	0.002307513	0.034567114	-1.514308808	"17"	8295238	8295638	"*"	-0.418822298	"17"	8295239	8295638	400	"*"	"*"	-0.418822298	"Promoter (<=1kb)"	17	8287763	8295343	7581	2	"ENSG00000125434"	"ENST00000579192"	0	399512	"solute carrier family 25 member 35"
"SLC26A8"	-2.216598954	2.560138208	-4.083925231	0.002480727	0.036009775	-1.58825288	"6"	36016849	36017249	"*"	-0.533959097	"6"	36016850	36017249	400	"*"	"*"	-0.533959097	"Intron (ENST00000490799/ENSG00000112053, intron 2 of 19)"	6	35943520	36024493	80974	2	"ENSG00000112053"	"ENST00000394602"	7244	116369	"solute carrier family 26 member 8"
"SLCO2B1"	-2.584496331	5.58464135	-7.189072968	4.01e-05	0.00381878	2.618948088	"11"	75194951	75195351	"*"	-0.540970503	"11"	75194952	75195351	400	"*"	"*"	-0.540970503	"Promoter (<=1kb)"	11	75196254	75203408	7155	1	"ENSG00000137491"	"ENST00000530012"	-903	11309	"solute carrier organic anion transporter family member 2B1"
"SPN"	-1.408049807	13.5031027	-3.884495892	0.003384479	0.041993471	-1.90519385	"16"	29652777	29653177	"*"	-0.466456365	"16"	29652778	29653177	400	"*"	"*"	-0.466456365	"Distal Intergenic"	16	29662979	29665527	2549	1	"ENSG00000197471"	"ENST00000395389"	-9802	6693	"sialophorin"
"ST6GALNAC3"	-1.274859097	4.844147346	-3.439273221	0.006894562	0.058583259	-2.627662857	"1"	76074464	76074864	"*"	-0.54789749	"1"	76074465	76074864	400	"*"	"*"	-0.54789749	"Promoter (<=1kb)"	1	76074746	76634603	559858	1	"ENSG00000184005"	"ENST00000328299"	0	256435	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3"
"STXBP5"	-1.75328224	9.04132585	-6.28602115	0.000116612	0.006716248	1.539277011	"6"	147344480	147344880	"*"	-0.81005729	"6"	147344481	147344880	400	"*"	"*"	-0.81005729	"Intron (ENST00000321680/ENSG00000164506, intron 21 of 27)"	6	147327201	147363608	36408	1	"ENSG00000164506"	"ENST00000392291"	17280	134957	"syntaxin binding protein 5"
"TACO1"	-1.06400895	6.6458566	-3.399992736	0.007349191	0.060081388	-2.69219351	"17"	63600720	63601120	"*"	-0.769674532	"17"	63600721	63601120	400	"*"	"*"	-0.769674532	"Promoter (<=1kb)"	17	63600882	63608364	7483	1	"ENSG00000136463"	"ENST00000581120"	0	51204	"translational activator of cytochrome c oxidase I"
"TCTN2"	-1.342682553	5.690856496	-4.028030103	0.002704949	0.037751242	-1.676607766	"12"	123670917	123671317	"*"	-0.5104718	"12"	123670918	123671317	400	"*"	"*"	-0.5104718	"Promoter (<=1kb)"	12	123671110	123707997	36888	1	"ENSG00000168778"	"ENST00000680574"	0	79867	"tectonic family member 2"
"TIMM13"	-1.261546906	10.47563002	-3.92692203	0.003166644	0.040713357	-1.837380634	"19"	2427511	2427911	"*"	-0.465697488	"19"	2427512	2427911	400	"*"	"*"	-0.465697488	"Promoter (<=1kb)"	19	2425625	2427586	1962	2	"ENSG00000099800"	"ENST00000215570"	0	26517	"translocase of inner mitochondrial membrane 13"
"TLX3"	-2.021257445	2.406869348	-5.01527543	0.000625977	0.018041876	-0.178263965	"5"	171306477	171306877	"*"	-0.91899601	"5"	171306478	171306877	400	"*"	"*"	-0.91899601	"Promoter (2-3kb)"	5	171309248	171312139	2892	1	"ENSG00000164438"	"ENST00000296921"	-2371	30012	"T cell leukemia homeobox 3"
"TMED3"	-1.074839019	9.483422214	-4.368467759	0.001607583	0.029115821	-1.144644061	"15"	79308578	79308978	"*"	-1.175281896	"15"	79308579	79308978	400	"*"	"*"	-1.175281896	"Promoter (2-3kb)"	15	79311112	79322840	11729	1	"ENSG00000166557"	"ENST00000299705"	-2134	23423	"transmembrane p24 trafficking protein 3"
"TMEM141"	-1.338822813	6.895379226	-5.033931084	0.000609724	0.017746852	-0.15130225	"9"	136790781	136791181	"*"	-0.518270227	"9"	136790782	136791181	400	"*"	"*"	-0.518270227	"Promoter (<=1kb)"	9	136791344	136793317	1974	1	"ENSG00000244187"	"ENST00000290079"	-163	85014	"transmembrane protein 141"
"TMPRSS13"	-1.146240625	0.969360938	-2.802849518	0.019715445	0.092533814	-3.679895747	"11"	117951580	117951980	"*"	-0.897458419	"11"	117951581	117951980	400	"*"	"*"	-0.897458419	"Distal Intergenic"	11	117907454	117929459	22006	2	"ENSG00000137747"	"ENST00000526090"	-22122	84000	"transmembrane serine protease 13"
"TNFRSF14"	-3.52017945	5.62737298	-12.54336063	3.36e-07	0.000292095	7.217251545	"1"	2561997	2562397	"*"	-0.673624672	"1"	2561998	2562397	400	"*"	"*"	-0.673624672	"Promoter (<=1kb)"	1	2561801	2563452	1652	1	"ENSG00000157873"	"ENST00000480305"	197	8764	"TNF receptor superfamily member 14"
"TSNARE1"	-1.100757054	6.739388301	-3.309293022	0.008521831	0.063829569	-2.841556679	"8"	142383108	142383508	"*"	-0.4641696	"8"	142383109	142383508	400	"*"	"*"	-0.4641696	"Intron (ENST00000524325/ENSG00000171045, intron 1 of 13)"	8	142344260	142402888	58629	2	"ENSG00000171045"	"ENST00000520462"	19380	203062	"t-SNARE domain containing 1"
"UFSP2"	-1.048177369	8.420073715	-4.053203745	0.002601425	0.036868564	-1.636767935	"4"	185425753	185426153	"*"	-1.070228084	"4"	185425754	185426153	400	"*"	"*"	-1.070228084	"Promoter (<=1kb)"	4	185399537	185425964	26428	2	"ENSG00000109775"	"ENST00000264689"	0	55325	"UFM1 specific peptidase 2"
"ULK4"	-1.153824094	8.633790149	-3.971478535	0.002953698	0.039301216	-1.766383265	"3"	41961968	41962368	"*"	-0.404711203	"3"	41961969	41962368	400	"*"	"*"	-0.404711203	"Promoter (<=1kb)"	3	41246599	41962103	715505	2	"ENSG00000168038"	"ENST00000301831"	0	54986	"unc-51 like kinase 4"
"UQCR11"	-1.042922938	6.52670103	-4.160146119	0.002206131	0.034026689	-1.468393079	"19"	1605424	1605824	"*"	-0.649109807	"19"	1605425	1605824	400	"*"	"*"	-0.649109807	"Promoter (<=1kb)"	19	1597169	1605462	8294	2	"ENSG00000127540"	"ENST00000591899"	0	10975	"ubiquinol-cytochrome c reductase, complex III subunit XI"
"USE1"	-1.09858869	9.668446908	-3.976253013	0.002931793	0.039153458	-1.758789172	"19"	17215227	17215627	"*"	-0.591472393	"19"	17215228	17215627	400	"*"	"*"	-0.591472393	"Promoter (<=1kb)"	19	17215346	17217617	2272	1	"ENSG00000053501"	"ENST00000601662"	0	55850	"unconventional SNARE in the ER 1"
"VGLL4"	-1.061446516	6.745754883	-3.751633447	0.004174665	0.045810869	-2.118825054	"3"	11705184	11705584	"*"	-0.767575507	"3"	11705185	11705584	400	"*"	"*"	-0.767575507	"Intron (ENST00000273038/ENSG00000144560, intron 1 of 5)"	3	11564892	11710537	145646	2	"ENSG00000144560"	"ENST00000419541"	4953	9686	"vestigial like family member 4"
"ZBTB16"	-2.284421509	6.770804513	-5.349943745	0.000393454	0.013599806	0.297467075	"11"	114158689	114159089	"*"	-0.827621659	"11"	114158690	114159089	400	"*"	"*"	-0.827621659	"Promoter (1-2kb)"	11	114160427	114256764	96338	1	"ENSG00000109906"	"ENST00000683006"	-1338	7704	"zinc finger and BTB domain containing 16"
"ZBTB16"	-2.284421509	6.770804513	-5.349943745	0.000393454	0.013599806	0.297467075	"11"	114225338	114225738	"*"	-0.466484484	"11"	114225339	114225738	400	"*"	"*"	-0.466484484	"Intron (ENST00000682278/ENSG00000109906, intron 5 of 7)"	11	114237207	114250557	13351	1	"ENSG00000109906"	"ENST00000535379"	-11469	7704	"zinc finger and BTB domain containing 16"
"ZNF101P2"	-1.410964047	1.101722649	-3.111971631	0.011790454	0.074047009	-3.167803558	"1"	192976497	192976897	"*"	-0.776998793	"1"	192976498	192976897	400	"*"	"*"	-0.776998793	"Distal Intergenic"	1	192993449	192994677	1229	2	"ENSG00000234473"	"ENST00000439152"	17780	730190	"zinc finger protein 101 pseudogene 2"
