"SYMBOL"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"seqnames"	"start"	"end"	"width"	"log2FC"	"seqnames.1"	"start.1"	"end.1"	"width.1"	"strand"	"V4"	"V5"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"GENENAME"
"FAM89A"	-2.486123073	8.327550842	-8.214062818	1.34e-05	0.002083866	3.717326227	"1"	231053217	231053617	"*"	0.575785756	"1"	231053218	231053617	400	"*"	"*"	0.575785756	"Distal Intergenic"	1	231018958	231040254	21297	2	"ENSG00000182118"	"ENST00000366654"	-12964	375061	"family with sequence similarity 89 member A"
"FANK1"	-1.520271819	5.40327026	-3.438642058	0.006901631	0.058606457	-2.628698929	"10"	125988781	125989181	"*"	-1.126721872	"10"	125988782	125989181	400	"*"	"*"	-1.126721872	"Promoter (<=1kb)"	10	125988551	126009592	21042	1	"ENSG00000203780"	"ENST00000492670"	231	92565	"fibronectin type III and ankyrin repeat domains 1"
"FBXO43"	-1.089675944	6.898965234	-3.940477412	0.003100198	0.040320799	-1.815756945	"8"	100145651	100146051	"*"	-0.571649744	"8"	100145652	100146051	400	"*"	"*"	-0.571649744	"Promoter (<=1kb)"	8	100133351	100145817	12467	2	"ENSG00000156509"	"ENST00000428847"	0	286151	"F-box protein 43"
"FGFR3"	-1.017815775	7.352757215	-3.269068184	0.009102408	0.065729987	-2.907939204	"4"	1778983	1779383	"*"	0.463591639	"4"	1778984	1779383	400	"*"	"*"	0.463591639	"Distal Intergenic"	4	1793293	1808867	15575	1	"ENSG00000068078"	"ENST00000440486"	-13910	2261	"fibroblast growth factor receptor 3"
"FOSB"	1.376161531	5.930591084	3.223953913	0.009802454	0.068045542	-2.982477496	"19"	45469101	45469501	"*"	-0.774556419	"19"	45469102	45469501	400	"*"	"*"	-0.774556419	"Promoter (<=1kb)"	19	45469876	45474597	4722	1	"ENSG00000125740"	"ENST00000592811"	-375	2354	"FosB proto-oncogene, AP-1 transcription factor subunit"
"FRRS1L"	-2.608147502	5.207398819	-5.525823539	0.000310229	0.011814965	0.540724702	"9"	109156536	109156936	"*"	-1.253866416	"9"	109156537	109156936	400	"*"	"*"	-1.253866416	"Intron (ENST00000561981/ENSG00000260230, intron 1 of 4)"	9	109140790	109152193	11404	2	"ENSG00000260230"	"ENST00000642157"	-4344	23732	"ferric chelate reductase 1 like"
"GALNTL6"	-1.910456075	4.451154586	-6.095251373	0.000147991	0.007642823	1.296648116	"4"	172826873	172827273	"*"	-0.976787928	"4"	172826874	172827273	400	"*"	"*"	-0.976787928	"Intron (ENST00000506823/ENSG00000174473, intron 7 of 12)"	4	172809360	173040100	230741	1	"ENSG00000174473"	"ENST00000616459"	17514	442117	"polypeptide N-acetylgalactosaminyltransferase like 6"
"GAS7"	-4.475469153	4.176456452	-12.54327498	3.36e-07	0.000292095	7.217196567	"17"	10127878	10128278	"*"	-0.729633482	"17"	10127879	10128278	400	"*"	"*"	-0.729633482	"Intron (ENST00000432992/ENSG00000007237, intron 1 of 13)"	17	9910609	10114553	203945	2	"ENSG00000007237"	"ENST00000323816"	-13326	8522	"growth arrest specific 7"
"GDF15"	-1.107911389	8.561112499	-3.599212309	0.005325149	0.051740876	-2.366075152	"19"	18388478	18388878	"*"	-0.615447956	"19"	18388479	18388878	400	"*"	"*"	-0.615447956	"Promoter (1-2kb)"	19	18386920	18388484	1565	1	"ENSG00000130513"	"ENST00000594925"	1559	9518	"growth differentiation factor 15"
"GDPD2"	-1.438721876	0.969360938	-3.725688893	0.0043504	0.046621463	-2.160754799	"X"	70417836	70418236	"*"	-1.170634317	"X"	70417837	70418236	400	"*"	"*"	-1.170634317	"Exon (ENST00000374403/ENSG00000090889, exon 29 of 31)"	23	70423031	70433390	10360	1	"ENSG00000130055"	"ENST00000453994"	-4795	54857	"glycerophosphodiester phosphodiesterase domain containing 2"
"GGT1"	-1.45751875	2.021240625	-2.38887855	0.039413815	0.131769901	-4.357834258	"22"	24624279	24624679	"*"	-0.815399442	"22"	24624280	24624679	400	"*"	"*"	-0.815399442	"Promoter (2-3kb)"	22	24627180	24628996	1817	1	"ENSG00000100031"	"ENST00000401885"	-2501	2678	"gamma-glutamyltransferase 1"
"GLRA3"	-1.330482024	0.665241012	-2.863173988	0.017826422	0.088462224	-3.580077716	"4"	174654677	174655077	"*"	-0.659404669	"4"	174654678	174655077	400	"*"	"*"	-0.659404669	"Intron (ENST00000274093/ENSG00000145451, intron 9 of 9)"	4	174712515	174713773	1259	2	"ENSG00000145451"	"ENST00000483010"	58696	8001	"glycine receptor alpha 3"
"GMPR"	-1.081352405	11.74931262	-3.304914754	0.008583121	0.064114912	-2.848778229	"6"	16277254	16277654	"*"	-0.921890016	"6"	16277255	16277654	400	"*"	"*"	-0.921890016	"Intron (ENST00000259727/ENSG00000137198, intron 5 of 8)"	6	16289518	16295544	6027	1	"ENSG00000137198"	"ENST00000544145"	-11864	2766	"guanosine monophosphate reductase"
"GNG2"	-1.018457155	10.76540521	-3.228617486	0.009727581	0.067841271	-2.974768415	"14"	51818877	51819277	"*"	0.500275611	"14"	51818878	51819277	400	"*"	"*"	0.500275611	"Exon (ENST00000553312/ENSG00000258535, exon 8 of 10)"	14	51826195	51966843	140649	1	"ENSG00000186469"	"ENST00000553432"	-6918	54331	"G protein subunit gamma 2"
"GPSM3"	-1.435741596	6.903041425	-3.929592103	0.003153438	0.040634956	-1.833119642	"6"	32195607	32196007	"*"	-0.422255726	"6"	32195608	32196007	400	"*"	"*"	-0.422255726	"Promoter (<=1kb)"	6	32190766	32195523	4758	2	"ENSG00000213654"	"ENST00000375043"	-85	63940	"G protein signaling modulator 3"
"GRAP2"	-2.28331177	10.92053276	-6.261851272	0.000120155	0.006875188	1.508826174	"22"	39967782	39968182	"*"	0.66501709	"22"	39967783	39968182	400	"*"	"*"	0.66501709	"Promoter (1-2kb)"	22	39969375	39971187	1813	1	"ENSG00000100351"	"ENST00000460449"	-1193	9402	"GRB2 related adaptor protein 2"
"GRM4"	-1.307204673	1.403602336	-2.882562632	0.017259143	0.087484739	-3.547971361	"6"	34137416	34137816	"*"	1.106377304	"6"	34137417	34137816	400	"*"	"*"	1.106377304	"Intron (ENST00000538487/ENSG00000124493, intron 1 of 10)"	6	34091584	34133756	42173	2	"ENSG00000124493"	"ENST00000607916"	-3661	2914	"glutamate metabotropic receptor 4"
"GSAP"	-2.265691655	5.439147687	-4.459896578	0.001401799	0.027325834	-1.004405729	"7"	77399242	77399642	"*"	-0.507120961	"7"	77399243	77399642	400	"*"	"*"	-0.507120961	"Intron (ENST00000257626/ENSG00000186088, intron 3 of 30)"	7	77329527	77406105	76579	2	"ENSG00000186088"	"ENST00000334003"	6463	54103	"gamma-secretase activating protein"
"GSAP"	-2.265691655	5.439147687	-4.459896578	0.001401799	0.027325834	-1.004405729	"7"	77408377	77408777	"*"	-0.721224397	"7"	77408378	77408777	400	"*"	"*"	-0.721224397	"Promoter (2-3kb)"	7	77329527	77406105	76579	2	"ENSG00000186088"	"ENST00000334003"	-2273	54103	"gamma-secretase activating protein"
"GTF3A"	-1.301377417	10.90383202	-4.0265162	0.002711312	0.03782016	-1.679006113	"13"	27416249	27416649	"*"	0.530499551	"13"	27416250	27416649	400	"*"	"*"	0.530499551	"Distal Intergenic"	13	27424619	27435823	11205	1	"ENSG00000122034"	"ENST00000381140"	-7970	2971	"general transcription factor IIIA"
"H2AC14"	1.528570677	6.478316481	4.055169792	0.002593518	0.036781686	-1.633659708	"6"	27814405	27814805	"*"	-0.549884759	"6"	27814406	27814805	400	"*"	"*"	-0.549884759	"Promoter (<=1kb)"	6	27814302	27814777	476	2	"ENSG00000276368"	"ENST00000333151"	0	8331	"H2A clustered histone 14"
"H2BC11"	1.331991242	5.784194604	3.291453821	0.008774431	0.064771418	-2.870986817	"6"	27132699	27133099	"*"	-0.648329131	"6"	27132700	27133099	400	"*"	"*"	-0.648329131	"Promoter (<=1kb)"	6	27125897	27132750	6854	2	"ENSG00000124635"	"ENST00000607124"	0	8970	"H2B clustered histone 11"
"H2BC4"	1.518412754	5.559526776	4.484381433	0.001351584	0.026874752	-0.967046632	"6"	26123685	26124085	"*"	-0.977627097	"6"	26123686	26124085	400	"*"	"*"	-0.977627097	"Promoter (<=1kb)"	6	26114873	26123910	9038	2	"ENSG00000180596"	"ENST00000314332"	0	8347	"H2B clustered histone 4"
"H3C12"	1.896240625	2.136842188	4.631499266	0.001087521	0.023838362	-0.744358947	"6"	27890684	27891084	"*"	-0.647659981	"6"	27890685	27891084	400	"*"	"*"	-0.647659981	"Promoter (<=1kb)"	6	27890315	27890826	512	2	"ENSG00000197153"	"ENST00000359303"	0	8356	"H3 clustered histone 12"
"H3C12"	1.896240625	2.136842188	4.631499266	0.001087521	0.023838362	-0.744358947	"6"	27891990	27892390	"*"	-1.342532101	"6"	27891991	27892390	400	"*"	"*"	-1.342532101	"Promoter (<=1kb)"	6	27890635	27893106	2472	2	"ENSG00000197153"	"ENST00000479986"	716	8356	"H3 clustered histone 12"
"H3C12"	1.896240625	2.136842188	4.631499266	0.001087521	0.023838362	-0.744358947	"6"	27893058	27893458	"*"	-0.550634806	"6"	27893059	27893458	400	"*"	"*"	-0.550634806	"Promoter (<=1kb)"	6	27890635	27893106	2472	2	"ENSG00000197153"	"ENST00000479986"	0	8356	"H3 clustered histone 12"
"H4C13"	2.163110058	6.275647222	5.395813125	0.000369653	0.01311823	0.361357056	"6"	27873219	27873619	"*"	-1.253581845	"6"	27873220	27873619	400	"*"	"*"	-1.253581845	"Promoter (<=1kb)"	6	27873148	27873534	387	2	"ENSG00000275126"	"ENST00000618305"	0	8368	"H4 clustered histone 13"
"H4C4"	1.530234657	4.034321228	3.782243189	0.003976864	0.044875016	-2.06944291	"6"	26188842	26189242	"*"	-1.10971704	"6"	26188843	26189242	400	"*"	"*"	-1.10971704	"Promoter (<=1kb)"	6	26188710	26189112	403	2	"ENSG00000277157"	"ENST00000614247"	0	8360	"H4 clustered histone 4"
"HEMGN"	-1.687975638	15.15052595	-4.650782278	0.001057217	0.023506311	-0.715400389	"9"	97938137	97938537	"*"	0.552596018	"9"	97938138	97938537	400	"*"	"*"	0.552596018	"Promoter (<=1kb)"	9	97926791	97938172	11382	2	"ENSG00000136929"	"ENST00000616898"	0	55363	"hemogen"
"HPSE2"	-2.205081009	3.297880433	-3.231496458	0.009681654	0.067741172	-2.970009778	"10"	98643327	98643727	"*"	-0.490281418	"10"	98643328	98643727	400	"*"	"*"	-0.490281418	"Intron (ENST00000404542/ENSG00000172987, intron 3 of 8)"	10	98457077	98744071	286995	2	"ENSG00000172987"	"ENST00000404542"	100344	60495	"heparanase 2 (inactive)"
"IGFLR1"	-1.11250823	3.38105612	-2.278669825	0.047367967	0.147651962	-4.534670127	"19"	35740537	35740937	"*"	-0.411223478	"19"	35740538	35740937	400	"*"	"*"	-0.411223478	"Promoter (<=1kb)"	19	35739528	35740549	1022	2	"ENSG00000126246"	"ENST00000591748"	0	79713	"IGF like family receptor 1"
"IKZF1"	-1.127173887	11.90188335	-3.191104088	0.010346987	0.069551983	-3.036802481	"7"	50359379	50359779	"*"	-0.624968358	"7"	50359380	50359779	400	"*"	"*"	-0.624968358	"Intron (ENST00000642219/ENSG00000185811, intron 3 of 3)"	7	50367665	50369704	2040	1	"ENSG00000185811"	"ENST00000492119"	-7886	10320	"IKAROS family zinc finger 1"
"IKZF2"	-2.26007243	4.587466899	-7.077135704	4.56e-05	0.004086643	2.491077939	"2"	213151406	213151806	"*"	-0.47330861	"2"	213151407	213151806	400	"*"	"*"	-0.47330861	"Promoter (<=1kb)"	2	212999691	213151609	151919	2	"ENSG00000030419"	"ENST00000451136"	0	22807	"IKAROS family zinc finger 2"
"IKZF4"	-1.559958531	7.18779124	-6.327315937	0.000110819	0.006451047	1.591109998	"12"	56008049	56008449	"*"	-0.669866188	"12"	56008050	56008449	400	"*"	"*"	-0.669866188	"Promoter (<=1kb)"	12	56007669	56032604	24936	1	"ENSG00000123411"	"ENST00000548601"	381	64375	"IKAROS family zinc finger 4"
"INPP5D"	-1.137842996	11.78025351	-3.241256295	0.009527618	0.06728136	-2.953880272	"2"	233111319	233111719	"*"	-0.485078682	"2"	233111320	233111719	400	"*"	"*"	-0.485078682	"Intron (ENST00000359570/ENSG00000168918, intron 2 of 26)"	2	233120602	233130648	10047	1	"ENSG00000168918"	"ENST00000474278"	-8883	3635	"inositol polyphosphate-5-phosphatase D"
"INTS10"	-1.181283189	10.58197173	-4.232649129	0.001974658	0.032118445	-1.355067689	"8"	19866654	19867054	"*"	0.584417816	"8"	19866655	19867054	400	"*"	"*"	0.584417816	"Distal Intergenic"	8	19848763	19852035	3273	1	"ENSG00000104613"	"ENST00000517546"	17892	55174	"integrator complex subunit 10"
"INTU"	-1.256494382	5.952310454	-3.975841285	0.002933675	0.039153458	-1.759443945	"4"	127697972	127698372	"*"	0.694453322	"4"	127697973	127698372	400	"*"	"*"	0.694453322	"Promoter (<=1kb)"	4	127699257	127706543	7287	1	"ENSG00000164066"	"ENST00000512995"	-885	27152	"inturned planar cell polarity protein"
"IQGAP2"	-1.042044969	12.6115791	-2.837885319	0.018594898	0.089842375	-3.621937879	"5"	76409750	76410150	"*"	0.718901403	"5"	76409751	76410150	400	"*"	"*"	0.718901403	"Intron (ENST00000274364/ENSG00000145703, intron 1 of 35)"	5	76404424	76665051	260628	1	"ENSG00000145703"	"ENST00000514350"	5327	10788	"IQ motif containing GTPase activating protein 2"
"IQGAP2"	-1.042044969	12.6115791	-2.837885319	0.018594898	0.089842375	-3.621937879	"5"	76649981	76650381	"*"	-0.762912333	"5"	76649982	76650381	400	"*"	"*"	-0.762912333	"Intron (ENST00000274364/ENSG00000145703, intron 17 of 35)"	5	76654969	76660325	5357	1	"ENSG00000145703"	"ENST00000514579"	-4588	10788	"IQ motif containing GTPase activating protein 2"
"IQSEC3"	-4.459280913	6.358195684	-12.7428272	2.92e-07	0.000292095	7.344043371	"12"	172105	172505	"*"	-0.571987406	"12"	172106	172505	400	"*"	"*"	-0.571987406	"Intron (ENST00000538872/ENSG00000120645, intron 13 of 13)"	12	169055	175359	6305	1	"ENSG00000120645"	"ENST00000537151"	3051	440073	"IQ motif and Sec7 domain ArfGEF 3"
"ITGB4"	-1.765579368	6.45834231	-7.210233223	3.92e-05	0.00379074	2.642937461	"17"	75738151	75738551	"*"	-0.723280689	"17"	75738152	75738551	400	"*"	"*"	-0.723280689	"Intron (ENST00000579662/ENSG00000132470, intron 18 of 38)"	17	75742424	75749045	6622	1	"ENSG00000132470"	"ENST00000584025"	-3873	3691	"integrin subunit beta 4"
"KCNK5"	-1.038143785	8.389536697	-3.043724075	0.013201111	0.077983492	-3.280889638	"6"	39258472	39258872	"*"	-0.668743818	"6"	39258473	39258872	400	"*"	"*"	-0.668743818	"Distal Intergenic"	6	39188971	39229475	40505	2	"ENSG00000164626"	"ENST00000359534"	-28998	8645	"potassium two pore domain channel subfamily K member 5"
"KCNQ1"	-1.04248125	1.021240625	-3.004119677	0.01409793	0.080293315	-3.346534903	"11"	2459434	2459834	"*"	-0.693230098	"11"	2459435	2459834	400	"*"	"*"	-0.693230098	"Promoter (1-2kb)"	11	2461441	2848991	387551	1	"ENSG00000053918"	"ENST00000335475"	-1607	3784	"potassium voltage-gated channel subfamily Q member 1"
"KCNQ4"	-2.789517161	5.106669741	-8.013725391	1.64e-05	0.002303255	3.512511929	"1"	40818593	40818993	"*"	-0.484122764	"1"	40818594	40818993	400	"*"	"*"	-0.484122764	"Promoter (<=1kb)"	1	40818964	40840451	21488	1	"ENSG00000117013"	"ENST00000506017"	0	9132	"potassium voltage-gated channel subfamily Q member 4"
"KIF13A"	-1.103868305	9.89255093	-3.902283361	0.003291289	0.041563875	-1.876738023	"6"	18021600	18022000	"*"	-0.48504491	"6"	18021601	18022000	400	"*"	"*"	-0.48504491	"Distal Intergenic"	6	17763693	17987635	223943	2	"ENSG00000137177"	"ENST00000259711"	-33966	63971	"kinesin family member 13A"
"KIF16B"	-1.074014335	10.21444634	-3.893794143	0.003335423	0.041687365	-1.890314396	"20"	16542542	16542942	"*"	-0.673524231	"20"	16542543	16542942	400	"*"	"*"	-0.673524231	"Intron (ENST00000636835/ENSG00000089177, intron 1 of 24)"	20	16366843	16573433	206591	2	"ENSG00000089177"	"ENST00000408042"	30491	55614	"kinesin family member 16B"
"KLHL36"	-1.132174462	8.165813217	-4.003738566	0.002808976	0.038453255	-1.715123969	"16"	84676419	84676819	"*"	0.536214073	"16"	84676420	84676819	400	"*"	"*"	0.536214073	"Distal Intergenic"	16	84659539	84667686	8148	1	"ENSG00000135686"	"ENST00000325279"	16881	79786	"kelch like family member 36"
"KRT19"	-3.144878472	7.654328767	-10.59225631	1.51e-06	0.000562693	5.834178166	"17"	41529928	41530328	"*"	-0.536856651	"17"	41529929	41530328	400	"*"	"*"	-0.536856651	"Promoter (1-2kb)"	17	41523617	41528308	4692	2	"ENSG00000171345"	"ENST00000361566"	-1621	3880	"keratin 19"
"LDLRAD3"	-1.699483965	7.196155062	-4.983967546	0.000654306	0.018321272	-0.223628032	"11"	36150921	36151321	"*"	0.584415891	"11"	36150922	36151321	400	"*"	"*"	0.584415891	"Intron (ENST00000524419/ENSG00000179241, intron 4 of 5)"	11	36163299	36227429	64131	1	"ENSG00000179241"	"ENST00000529759"	-11978	143458	"low density lipoprotein receptor class A domain containing 3"
"LINC01033"	-2.54717039	3.500307844	-3.608016634	0.005250408	0.051334095	-2.351735338	"5"	54387523	54387923	"*"	0.956519999	"5"	54387524	54387923	400	"*"	"*"	0.956519999	"Promoter (2-3kb)"	5	54390838	54401829	10992	1	"ENSG00000249069"	"ENST00000512618"	-2915	104355136	"long intergenic non-protein coding RNA 1033"
"LINC01431"	-1.164949433	2.667437217	-2.52118804	0.031588662	0.115562437	-4.143060688	"20"	23357959	23358359	"*"	-0.414463983	"20"	23357960	23358359	400	"*"	"*"	-0.414463983	"Promoter (<=1kb)"	20	23356586	23358175	1590	2	"ENSG00000232645"	"ENST00000687401"	0	100505683	"long intergenic non-protein coding RNA 1431"
"LMNB1"	-1.138018163	13.6598782	-3.728644698	0.004329993	0.046612214	-2.155974468	"5"	126778248	126778648	"*"	-0.454932768	"5"	126778249	126778648	400	"*"	"*"	-0.454932768	"Promoter (<=1kb)"	5	126777379	126810255	32877	1	"ENSG00000113368"	"ENST00000463908"	870	4001	"lamin B1"
"LNP1"	-1.052127399	5.503724382	-4.141815652	0.002269092	0.034409523	-1.497151432	"3"	100412999	100413399	"*"	0.87709763	"3"	100413000	100413399	400	"*"	"*"	0.87709763	"Intron (ENST00000466996/ENSG00000206535, intron 1 of 3)"	3	100401611	100456301	54691	1	"ENSG00000206535"	"ENST00000489752"	11389	348801	"leukemia NUP98 fusion partner 1"
"LPL"	1.080482024	0.540241012	2.51385335	0.031978939	0.116300991	-4.155026232	"8"	19992693	19993093	"*"	0.426342279	"8"	19992694	19993093	400	"*"	"*"	0.426342279	"Distal Intergenic"	8	19956005	19967196	11192	1	"ENSG00000175445"	"ENST00000650478"	36689	4023	"lipoprotein lipase"
"LRMDA"	-2.407339155	2.034151601	-4.922165744	0.000714344	0.018894242	-0.31360614	"10"	76031379	76031779	"*"	0.790098739	"10"	76031380	76031779	400	"*"	"*"	0.790098739	"Intron (ENST00000611255/ENSG00000148655, intron 2 of 6)"	10	76036006	76058789	22784	1	"ENSG00000148655"	"ENST00000611306"	-4227	83938	"leucine rich melanocyte differentiation associated"
"LRMDA"	-2.407339155	2.034151601	-4.922165744	0.000714344	0.018894242	-0.31360614	"10"	76011703	76012103	"*"	-0.958251877	"10"	76011704	76012103	400	"*"	"*"	-0.958251877	"Intron (ENST00000611255/ENSG00000148655, intron 2 of 6)"	10	76036006	76058789	22784	1	"ENSG00000148655"	"ENST00000611306"	-23903	83938	"leucine rich melanocyte differentiation associated"
"LRRC8C"	-1.314936419	7.789456772	-5.17667052	0.000499386	0.015558912	0.053261738	"1"	89737153	89737553	"*"	-0.598053918	"1"	89737154	89737553	400	"*"	"*"	-0.598053918	"Intron (ENST00000479252/ENSG00000171488, intron 2 of 3)"	1	89763545	89769903	6359	1	"ENSG00000171488"	"ENST00000416805"	-25992	84230	"leucine rich repeat containing 8 VRAC subunit C"
"LRRC8C"	-1.314936419	7.789456772	-5.17667052	0.000499386	0.015558912	0.053261738	"1"	89763086	89763486	"*"	0.426957701	"1"	89763087	89763486	400	"*"	"*"	0.426957701	"Promoter (<=1kb)"	1	89763545	89769903	6359	1	"ENSG00000171488"	"ENST00000416805"	-59	84230	"leucine rich repeat containing 8 VRAC subunit C"
"LYL1"	-1.41125278	10.37545448	-4.01008675	0.002781389	0.038254906	-1.705051594	"19"	13095264	13095664	"*"	-0.5581402	"19"	13095265	13095664	400	"*"	"*"	-0.5581402	"3' UTR"	19	13101178	13102724	1547	2	"ENSG00000104903"	"ENST00000590120"	7060	4066	"LYL1 basic helix-loop-helix family member"
"MARCHF8"	-1.315716186	9.908210108	-4.3621789	0.001622871	0.029283722	-1.154332501	"10"	45604700	45605100	"*"	0.866985995	"10"	45604701	45605100	400	"*"	"*"	0.866985995	"Distal Intergenic"	10	45454593	45594906	140314	2	"ENSG00000165406"	"ENST00000319836"	-9795	220972	"membrane associated ring-CH-type finger 8"
"MARCHF8"	-1.315716186	9.908210108	-4.3621789	0.001622871	0.029283722	-1.154332501	"10"	45465015	45465415	"*"	-0.811594056	"10"	45465016	45465415	400	"*"	"*"	-0.811594056	"Promoter (2-3kb)"	10	45457511	45462204	4694	2	"ENSG00000165406"	"ENST00000476962"	-2812	220972	"membrane associated ring-CH-type finger 8"
"MARCHF8"	-1.315716186	9.908210108	-4.3621789	0.001622871	0.029283722	-1.154332501	"10"	45602569	45602969	"*"	-0.571303215	"10"	45602570	45602969	400	"*"	"*"	-0.571303215	"Distal Intergenic"	10	45454593	45594906	140314	2	"ENSG00000165406"	"ENST00000319836"	-7664	220972	"membrane associated ring-CH-type finger 8"
"MED24"	-1.104916224	11.5603282	-4.191660048	0.002102172	0.033117008	-1.419051875	"17"	40056392	40056792	"*"	-0.660098979	"17"	40056393	40056792	400	"*"	"*"	-0.660098979	"Promoter (<=1kb)"	17	40035285	40056690	21406	2	"ENSG00000008838"	"ENST00000582023"	0	9862	"mediator complex subunit 24"
"MEG3"	-1.54770661	8.332250801	-3.738793508	0.004260686	0.046219829	-2.139567684	"14"	100767746	100768146	"*"	0.861401279	"14"	100767747	100768146	400	"*"	"*"	0.861401279	"Distal Intergenic"	14	100779410	100829185	49776	1	"ENSG00000214548"	"ENST00000556407"	-11264	55384	"maternally expressed 3"
"MIR223HG"	-3.237578219	4.20375161	-6.830579048	6.06e-05	0.004674685	2.203601817	"X"	66010790	66011190	"*"	-0.661914933	"X"	66010791	66011190	400	"*"	"*"	-0.661914933	"Distal Intergenic"	23	66015426	66020422	4997	1	"ENSG00000274536"	"ENST00000618234"	-4236	115891964	"MIR223 host gene"
"MIR3681HG"	-2.34801226	3.908165615	-7.256962764	3.72e-05	0.003683482	2.695710351	"2"	12087150	12087550	"*"	1.192293509	"2"	12087151	12087550	400	"*"	"*"	1.192293509	"Intron (ENST00000438292/ENSG00000224184, intron 2 of 4)"	2	12106464	12131585	25122	1	"ENSG00000224184"	"ENST00000449986"	-18914	100506457	"MIR3681 host gene"
"MIR3681HG"	-2.34801226	3.908165615	-7.256962764	3.72e-05	0.003683482	2.695710351	"2"	12316699	12317099	"*"	0.962417521	"2"	12316700	12317099	400	"*"	"*"	0.962417521	"Promoter (2-3kb)"	2	12314321	12562617	248297	1	"ENSG00000224184"	"ENST00000412606"	2379	100506457	"MIR3681 host gene"
"MIR3681HG"	-2.34801226	3.908165615	-7.256962764	3.72e-05	0.003683482	2.695710351	"2"	12354339	12354739	"*"	-0.59108418	"2"	12354340	12354739	400	"*"	"*"	-0.59108418	"Intron (ENST00000412294/ENSG00000224184, intron 4 of 5)"	2	12390151	12562617	172467	1	"ENSG00000224184"	"ENST00000653484"	-35412	100506457	"MIR3681 host gene"
"MIR4432HG"	-1.646240625	1.073120313	-5.57619493	0.000290048	0.011289332	0.609536942	"2"	60228411	60228811	"*"	-0.405896027	"2"	60228412	60228811	400	"*"	"*"	-0.405896027	"Distal Intergenic"	2	60336446	60342793	6348	2	"ENSG00000228590"	"ENST00000647917"	113982	106660609	"MIR4432 host gene"
"MMP15"	-1.393980249	3.872100054	-2.733684314	0.022132323	0.09765667	-3.794151334	"16"	58060082	58060482	"*"	-0.463881379	"16"	58060083	58060482	400	"*"	"*"	-0.463881379	"Distal Intergenic"	16	58040165	58040867	703	1	"ENSG00000102996"	"ENST00000570065"	19918	4324	"matrix metallopeptidase 15"
"MRAP2"	-1.913185999	4.633136054	-6.457812746	9.45e-05	0.005955699	1.753318492	"6"	84029220	84029620	"*"	-0.763586977	"6"	84029221	84029620	400	"*"	"*"	-0.763586977	"Distal Intergenic"	6	84033772	84090881	57110	1	"ENSG00000135324"	"ENST00000257776"	-4152	112609	"melanocortin 2 receptor accessory protein 2"
"MRPL32"	-1.031600151	10.72060911	-4.017052814	0.002751446	0.038139489	-1.694004396	"7"	42946982	42947382	"*"	0.953152051	"7"	42946983	42947382	400	"*"	"*"	0.953152051	"Intron (ENST00000496564/ENSG00000106591, intron 1 of 1)"	7	42935043	42948958	13916	1	"ENSG00000106591"	"ENST00000496564"	11940	64983	"mitochondrial ribosomal protein L32"
"MTSS1"	-1.006714337	10.58946702	-3.219612974	0.009872683	0.068257364	-2.989654003	"8"	124759595	124759995	"*"	-1.060447961	"8"	124759596	124759995	400	"*"	"*"	-1.060447961	"Distal Intergenic"	8	124550784	124728473	177690	2	"ENSG00000170873"	"ENST00000518547"	-31123	9788	"MTSS I-BAR domain containing 1"
"MTUS2"	-3.155852591	5.597338858	-9.495060892	3.9e-06	0.001004212	4.924807426	"13"	29384508	29384908	"*"	-0.767588635	"13"	29384509	29384908	400	"*"	"*"	-0.767588635	"Intron (ENST00000612955/ENSG00000132938, intron 8 of 15)"	13	29428627	29503736	75110	1	"ENSG00000132938"	"ENST00000380808"	-43719	23281	"microtubule associated scaffold protein 2"
"MYLK3"	-3.483919056	4.791877614	-8.329489873	1.19e-05	0.001948403	3.833264974	"16"	46769778	46770178	"*"	0.642105631	"16"	46769779	46770178	400	"*"	"*"	0.642105631	"Intron (ENST00000569810/ENSG00000140795, intron 1 of 2)"	16	46707666	46763246	55581	2	"ENSG00000140795"	"ENST00000536476"	-6533	91807	"myosin light chain kinase 3"
"MYRIP"	-1.65406759	3.880613575	-4.788317333	0.000865568	0.021021496	-0.510421701	"3"	39797650	39798050	"*"	1.076046211	"3"	39797651	39798050	400	"*"	"*"	1.076046211	"Distal Intergenic"	3	39808914	40258166	449253	1	"ENSG00000170011"	"ENST00000444716"	-10864	25924	"myosin VIIA and Rab interacting protein"
"NFKB1"	-1.178369768	9.933937406	-4.664328922	0.001036468	0.023196364	-0.695088633	"4"	102501709	102502109	"*"	-1.259551999	"4"	102501710	102502109	400	"*"	"*"	-1.259551999	"Promoter (<=1kb)"	4	102501898	102617117	115220	1	"ENSG00000109320"	"ENST00000505458"	0	4790	"nuclear factor kappa B subunit 1"
"NIBAN2"	-2.72080527	10.63830147	-6.495257948	9.03e-05	0.005830571	1.799420043	"9"	127577398	127577798	"*"	-0.424843755	"9"	127577399	127577798	400	"*"	"*"	-0.424843755	"Promoter (1-2kb)"	9	127505339	127578989	73651	2	"ENSG00000136830"	"ENST00000373314"	1191	64855	"niban apoptosis regulator 2"
