"SYMBOL"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"seqnames"	"start"	"end"	"width"	"strand"	"width.1"	"strand.1"	"Conc"	"Conc_treated"	"Conc_control"	"Fold"	"p.value"	"FDR"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"GENENAME"
"NEAT1"	1.125126743	17.45240165	9.365095975	0.000153843	0.01147093	1.660447922	"11"	65434618	65443189	8572	"*"	8573	"*"	5.386126757	5.892126058	4.599986206	1.088300293	0.143614102	0.998642427	"Promoter (<=1kb)"	11	65440182	65440864	683	1	"ENSG00000245532"	"ENST00000691530"	0	283131	"nuclear paraspeckle assembly transcript 1"
"NEAT1"	1.125126743	17.45240165	9.365095975	0.000153843	0.01147093	1.660447922	"11"	65431148	65433779	2632	"*"	2633	"*"	3.406311851	3.986681025	2.42000473	1.347924433	0.152883385	0.998642427	"Promoter (<=1kb)"	11	65431820	65433023	1204	1	"ENSG00000245532"	"ENST00000687943"	0	283131	"nuclear paraspeckle assembly transcript 1"
"NEFM"	5.606384861	8.264404697	15.61885659	1.06e-05	0.003490126	4.340333879	"8"	24912448	24917216	4769	"*"	4770	"*"	2.834113678	3.498665204	1.565034558	1.695034841	0.120868602	0.998642427	"Promoter (<=1kb)"	8	24913758	24915692	1935	1	"ENSG00000104722"	"ENST00000523467"	0	4741	"neurofilament medium chain"
"NEU1"	1.065086167	10.23476248	7.797282149	0.000389841	0.017537416	0.657984388	"6"	31860523	31862284	1762	"*"	1763	"*"	2.500261832	2.95088259	1.841386465	0.887211699	0.435646222	0.998642427	"Promoter (<=1kb)"	6	31857659	31862796	5138	2	"ENSG00000204386"	"ENST00000495807"	512	4758	"neuraminidase 1"
"NPHP3-ACAD11"	1.1949875	0.59749375	6.05512962	0.001350723	0.032744605	-0.710949984	"3"	132824299	132826039	1741	"*"	1742	"*"	0.72618627	1.72618627	0	4.686300771	0.224492991	0.998642427	"Intron (ENST00000504440/ENSG00000248724, intron 8 of 10)"	3	132558142	132722459	164318	2	"ENSG00000274810"	"ENST00000471702"	-101840	100532724	"NPHP3-ACAD11 readthrough (NMD candidate)"
"NPY1R"	2.130772474	1.593707071	3.850798267	0.01035395	0.099325644	-2.977432931	"4"	163325719	163326918	1200	"*"	1201	"*"	0	0.918049448	0	3.919418594	0.432781321	0.998642427	"5' UTR"	4	163326374	163331166	4793	2	"ENSG00000164128"	"ENST00000515701"	4248	4886	"neuropeptide Y receptor Y1"
"NR4A2"	1.419595977	9.32456927	6.448182934	0.000996938	0.027717311	-0.374256734	"2"	156338199	156339398	1200	"*"	1201	"*"	1.365123203	1.801465691	0.736582978	0.81829004	0.715176262	0.998642427	"Promoter (2-3kb)"	2	156325098	156342348	17251	2	"ENSG00000153234"	"ENST00000409572"	2950	4929	"nuclear receptor subfamily 4 group A member 2"
"PAM"	1.4161218	9.653211038	12.43606377	3.53e-05	0.005474924	3.183061059	"5"	102960066	102961265	1200	"*"	1201	"*"	0	0.918049448	0	3.919418594	0.432781321	0.998642427	"Promoter (<=1kb)"	5	102959997	102974837	14841	1	"ENSG00000145730"	"ENST00000505372"	69	5066	"peptidylglycine alpha-amidating monooxygenase"
"PAM"	1.4161218	9.653211038	12.43606377	3.53e-05	0.005474924	3.183061059	"5"	102751570	102757298	5729	"*"	5730	"*"	3.780001119	4.419701523	2.602101169	1.598856759	0.062034609	0.998642427	"Promoter (<=1kb)"	5	102753981	102866282	112302	1	"ENSG00000145730"	"ENST00000505654"	0	5066	"peptidylglycine alpha-amidating monooxygenase"
"PARD6B"	1.491348989	5.867781899	10.64293492	7.95e-05	0.007879416	2.354586917	"20"	50730562	50731787	1226	"*"	1227	"*"	5.648857856	6.086261768	5.018094601	0.86560584	0.241843932	0.998642427	"Promoter (<=1kb)"	20	50731580	50753741	22162	1	"ENSG00000124171"	"ENST00000371610"	0	84612	"par-6 family cell polarity regulator beta"
"PARD6B"	1.491348989	5.867781899	10.64293492	7.95e-05	0.007879416	2.354586917	"20"	50748527	50750674	2148	"*"	2149	"*"	1.414831569	2.278806923	0	2.871175692	0.21343374	0.998642427	"3' UTR"	20	50731665	50756795	25131	1	"ENSG00000124171"	"ENST00000396039"	16862	84612	"par-6 family cell polarity regulator beta"
"PCBP3"	1.773976032	1.943629683	3.431165354	0.016482334	0.127092718	-3.490651115	"21"	45639986	45641185	1200	"*"	1201	"*"	0.27550553	1.27550553	0	4.256135864	0.354098536	0.998642427	"Promoter (2-3kb)"	21	45643694	45788739	145046	1	"ENSG00000183570"	"ENST00000465077"	-2509	54039	"poly(rC) binding protein 3"
"PCDH9"	1.747977957	5.773665694	8.123770368	0.000317151	0.016663176	0.882487228	"13"	67222954	67234178	11225	"*"	11226	"*"	4.771683538	5.232029065	4.091598995	0.935512749	0.181679397	0.998642427	"Promoter (<=1kb)"	13	66302834	67230336	927503	2	"ENSG00000184226"	"ENST00000377865"	0	5101	"protocadherin 9"
"PGPEP1L"	3.145570514	2.572785257	3.566026491	0.014152248	0.116622171	-3.322823913	"15"	98990782	98992512	1731	"*"	1732	"*"	1.238269371	2.085205018	0	2.696200988	0.322785936	0.998642427	"Intron (ENST00000559468/ENSG00000259475, intron 2 of 3)"	15	98968523	99005462	36940	2	"ENSG00000183571"	"ENST00000637120"	12950	145814	"pyroglutamyl-peptidase I like"
"PHLDA1"	1.089644315	7.447654798	4.63770777	0.004651332	0.064530407	-2.08790106	"12"	76029550	76033200	3651	"*"	3652	"*"	5.054367827	5.425169036	4.554005577	0.66829917	0.350426775	0.998642427	"Promoter (<=1kb)"	12	76025447	76031604	6158	2	"ENSG00000139289"	"ENST00000602540"	0	22822	"pleckstrin homology like domain family A member 1"
"PLK2"	1.829017957	7.459162363	9.864784246	0.000117771	0.009913314	1.943570024	"5"	58452985	58461530	8546	"*"	8547	"*"	4.815135256	5.17301598	4.338111048	0.631764768	0.364492166	0.998642427	"Promoter (<=1kb)"	5	58453982	58460086	6105	2	"ENSG00000145632"	"ENST00000274289"	0	10769	"polo like kinase 2"
"PODXL"	1.378386223	8.514522009	9.953741166	0.000112445	0.009603095	1.992341462	"7"	131505335	131510394	5060	"*"	5061	"*"	3.714905155	4.253053458	2.846869802	1.193270138	0.159660942	0.998642427	"Promoter (<=1kb)"	7	131503950	131506105	2156	2	"ENSG00000128567"	"ENST00000484346"	0	5420	"podocalyxin like"
"PTK6"	1.635630199	2.786778631	6.381694681	0.001048389	0.028597266	-0.42997029	"20"	63527896	63550613	22718	"*"	22719	"*"	5.561550636	5.982340325	4.96501449	0.814760917	0.272002656	0.998642427	"Promoter (<=1kb)"	20	63528001	63537376	9376	2	"ENSG00000101213"	"ENST00000542869"	0	5753	"protein tyrosine kinase 6"
"RAB26"	2.205095198	5.874641443	10.35982745	9.15e-05	0.008478848	2.209043949	"16"	2146377	2150513	4137	"*"	4138	"*"	3.43039984	3.89175919	2.748077837	0.932038492	0.309926136	0.998642427	"Promoter (<=1kb)"	16	2148144	2153421	5278	1	"ENSG00000167964"	"ENST00000541451"	0	25837	"RAB26, member RAS oncogene family"
"RAX"	1.918295834	0.959147917	3.380064831	0.017475288	0.13112917	-3.554937324	"18"	59271841	59274520	2680	"*"	2681	"*"	2.40447882	3.004785702	1.357441474	1.406120964	0.246317093	0.998642427	"Promoter (<=1kb)"	18	59267035	59273385	6351	2	"ENSG00000134438"	"ENST00000256852"	0	30062	"retina and anterior neural fold homeobox"
"RBM24"	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	"6"	17322708	17325654	2947	"*"	2948	"*"	1.83358398	2.497775743	0.565878383	1.657162494	0.314148506	0.998642427	"Distal Intergenic"	6	17289969	17293023	3055	1	"ENSG00000112183"	"ENST00000508508"	32739	221662	"RNA binding motif protein 24"
"RHOB"	3.896509447	8.003884323	19.59588682	3.18e-06	0.003490126	5.395563361	"2"	20446330	20448637	2308	"*"	2309	"*"	6.146359009	6.528517123	5.624989232	0.701979223	0.312198991	0.998642427	"Promoter (<=1kb)"	2	20447074	20449440	2367	1	"ENSG00000143878"	"ENST00000272233"	0	388	"ras homolog family member B"
"RIPPLY2"	1.584962501	0.79248125	15.26788983	1.2e-05	0.003490126	4.228714656	"6"	83852470	83854720	2251	"*"	2252	"*"	1.77675523	2.444011129	0.497298061	1.670595609	0.314851603	0.998642427	"Promoter (<=1kb)"	6	83853360	83857515	4156	1	"ENSG00000203877"	"ENST00000369689"	0	134701	"ripply transcriptional repressor 2"
"RNA5-8SN4"	1.60842561	3.10650967	2.605363776	0.044553254	0.216019596	-4.570119925	"KI270733.1"	147316	148602	1287	"*"	1288	"*"	3.158838016	3.687783458	2.314913253	1.154218469	0.245880902	0.998642427	"Distal Intergenic"	44	128877	129029	153	1	"ENSG00000276700"	"ENST00000616292"	18439	109864274	"RNA, 5.8S ribosomal N4"
"RNA5-8SN4"	1.60842561	3.10650967	2.605363776	0.044553254	0.216019596	-4.570119925	"KI270733.1"	140532	143421	2890	"*"	2891	"*"	2.712284175	3.08800372	2.202881996	0.671075964	0.532640116	0.998642427	"Distal Intergenic"	44	128877	129029	153	1	"ENSG00000276700"	"ENST00000616292"	11655	109864274	"RNA, 5.8S ribosomal N4"
"RNA5-8SN5"	1.1949875	3.623098949	3.257354193	0.020144639	0.140709738	-3.710825708	"GL000220.1"	117308	119395	2088	"*"	2089	"*"	2.791336059	3.248934197	2.117289628	0.913943361	0.38830321	0.998642427	"Distal Intergenic"	34	112025	112177	153	1	"ENSG00000274917"	"ENST00000611446"	5283	100008587	"RNA, 5.8S ribosomal N5"
"RNF225"	2.238081839	1.11904092	6.928615711	0.000701385	0.022994878	0.014084547	"19"	58397046	58398245	1200	"*"	1201	"*"	2.278220246	2.689058538	1.70161967	0.767633712	0.526436634	0.998642427	"Promoter (1-2kb)"	19	58395656	58397079	1424	1	"ENSG00000269855"	"ENST00000601382"	1390	646862	"ring finger protein 225"
"RNU5D-1"	1.298541923	4.536530328	3.106896801	0.02405735	0.155032134	-3.904763865	"1"	44728334	44732390	4057	"*"	4058	"*"	4.970198628	5.404595995	4.345719132	0.854996508	0.229451085	0.998642427	"Promoter (<=1kb)"	1	44731055	44731170	116	2	"ENSG00000200169"	"ENST00000363299"	0	26830	"RNA, U5D small nuclear 1"
"RNU6-1209P"	1.389975	1.028320834	2.770208207	0.036238945	0.192395244	-4.348696592	"8"	95054521	95055720	1200	"*"	1201	"*"	0	0.918049448	0	3.919418594	0.432781321	0.998642427	"Promoter (<=1kb)"	8	95055214	95055320	107	1	"ENSG00000200525"	"ENST00000363655"	0	106480095	"RNA, U6 small nuclear 1209, pseudogene"
"SCLY"	1.09653194	6.653693147	6.018971256	0.001390067	0.033271838	-0.74283038	"2"	238092387	238094350	1964	"*"	1965	"*"	0.941490894	1.941490894	0	4.893946711	0.167190692	0.998642427	"Promoter (1-2kb)"	2	238091218	238096186	4969	1	"ENSG00000132330"	"ENST00000463433"	1169	51540	"selenocysteine lyase"
"SDCBP2"	1.156495094	3.919036818	3.390633697	0.017264547	0.130276837	-3.54161049	"20"	1311698	1314900	3203	"*"	3204	"*"	2.559721297	3.166653896	1.491729281	1.439358854	0.207184403	0.998642427	"Promoter (<=1kb)"	20	1309975	1313639	3665	2	"ENSG00000125775"	"ENST00000381808"	0	27111	"syndecan binding protein 2"
"SERPINE2"	1.086945617	6.83066839	8.508645969	0.000250933	0.014681967	1.135973692	"2"	224016325	224017896	1572	"*"	1573	"*"	1.391242316	1.946936205	0.47564564	1.207398643	0.562735404	0.998642427	"Promoter (2-3kb)"	2	223984809	224013949	29141	2	"ENSG00000135919"	"ENST00000432738"	-2376	5270	"serpin family E member 2"
"SIDT1"	1.084326914	2.706114489	2.692090454	0.039946936	0.203854656	-4.45335411	"3"	113576136	113579027	2892	"*"	2893	"*"	2.440701509	2.925618423	1.704925013	0.996718055	0.389729234	0.998642427	"Exon (ENST00000491730/ENSG00000072858, exon 4 of 6)"	3	113584682	113602009	17328	1	"ENSG00000072858"	"ENST00000488390"	-5655	54847	"SID1 transmembrane family member 1"
"SLC1A4"	1.063629845	9.42349089	7.020195851	0.000657413	0.022326828	0.085381584	"2"	64988600	64990672	2073	"*"	2074	"*"	4.607487282	5.005170527	4.056619308	0.744331002	0.28146522	0.998642427	"Promoter (<=1kb)"	2	64989399	65023865	34467	1	"ENSG00000115902"	"ENST00000234256"	0	6509	"solute carrier family 1 member 4"
"SLC9A3R1"	1.218524984	9.253628239	9.348100598	0.000155283	0.01147093	1.65053568	"17"	74741788	74750847	9060	"*"	9061	"*"	5.554214531	6.113854059	4.627621013	1.282028549	0.087785406	0.998642427	"Promoter (<=1kb)"	17	74748628	74769353	20726	1	"ENSG00000109062"	"ENST00000262613"	0	9368	"SLC9A3 regulator 1"
"SLIT2"	1.661833477	3.963831302	3.203490481	0.021457611	0.145783192	-3.779910004	"4"	20563248	20564850	1603	"*"	1604	"*"	0.646558721	1.646558721	0	4.610482946	0.272065579	0.998642427	"Intron (ENST00000504154/ENSG00000145147, intron 26 of 36)"	4	20553853	20569264	15412	1	"ENSG00000145147"	"ENST00000509941"	9395	9353	"slit guidance ligand 2"
"SLIT2"	1.661833477	3.963831302	3.203490481	0.021457611	0.145783192	-3.779910004	"4"	20314712	20315911	1200	"*"	1201	"*"	0	0.918049448	0	3.919418594	0.432781321	0.998642427	"Intron (ENST00000504154/ENSG00000145147, intron 4 of 36)"	4	20254920	20486215	231296	1	"ENSG00000145147"	"ENST00000508824"	59792	9353	"slit guidance ligand 2"
"SLITRK5"	1.302296865	1.179469266	2.542763016	0.048234536	0.224770852	-4.654721808	"13"	87668895	87678767	9873	"*"	9874	"*"	4.106316418	4.6825263	3.13226011	1.338752017	0.07882296	0.998642427	"Promoter (<=1kb)"	13	87671371	87679616	8246	1	"ENSG00000165300"	"ENST00000683689"	0	26050	"SLIT and NTRK like family member 5"
"SMIM14"	1.136098237	5.634683234	6.206632568	0.001199349	0.030989952	-0.579057178	"4"	39634150	39639660	5511	"*"	5512	"*"	4.335341972	4.855430729	3.514105124	1.133179896	0.113865875	0.998642427	"Promoter (<=1kb)"	4	39546336	39638865	92530	2	"ENSG00000163683"	"ENST00000295958"	0	201895	"small integral membrane protein 14"
"SNORA33"	1.709761006	2.188213836	2.862429716	0.032338061	0.180776561	-4.225871582	"6"	132819369	132828279	8911	"*"	8912	"*"	4.047738565	4.54838848	3.274615021	1.064764146	0.162833941	0.998642427	"Promoter (2-3kb)"	6	132817219	132817348	130	1	"ENSG00000200534"	"ENST00000363664"	2150	594839	"small nucleolar RNA, H/ACA box 33"
"SNORA80B"	2.208298991	2.827457829	8.478014472	0.000255566	0.014881431	1.11622423	"2"	10438320	10443406	5087	"*"	5088	"*"	3.309749521	3.734315088	2.70554	0.818159214	0.384918109	0.998642427	"3' UTR"	2	10446714	10446849	136	2	"ENSG00000206633"	"ENST00000383906"	3443	100302743	"small nucleolar RNA, H/ACA box 80B"
"SOCS3"	1.834267082	7.076933993	6.015047222	0.001394416	0.033308667	-0.746299586	"17"	78356981	78358180	1200	"*"	1201	"*"	0.291245097	0.920364131	0	1.385265122	0.745703779	0.998642427	"Promoter (1-2kb)"	17	78359049	78360074	1026	2	"ENSG00000184557"	"ENST00000587578"	1894	9021	"suppressor of cytokine signaling 3"
"SPATA6"	1.709761006	1.91152217	3.338356516	0.01833549	0.134638526	-3.607685035	"1"	48467216	48475461	8246	"*"	8247	"*"	4.489415218	4.855243458	3.998105095	0.653006901	0.347102511	0.998642427	"Promoter (<=1kb)"	1	48295373	48472204	176832	2	"ENSG00000132122"	"ENST00000371847"	0	54558	"spermatogenesis associated 6"
"SPTAN1"	1.135233616	8.232801685	10.60927062	8.09e-05	0.007952501	2.337510559	"9"	128575295	128578999	3705	"*"	3706	"*"	2.025030085	2.844115163	0	2.569587125	0.100016293	0.998642427	"Promoter (1-2kb)"	9	128580953	128581946	994	1	"ENSG00000197694"	"ENST00000472211"	-1954	6709	"spectrin alpha, non-erythrocytic 1"
"STARD9"	1.20863534	7.36407904	6.724641212	0.000812274	0.025016406	-0.147800273	"15"	42703721	42705573	1853	"*"	1854	"*"	1.609758657	2.059280284	0.953252038	0.868577825	0.638352063	0.998642427	"Intron (ENST00000290607/ENSG00000159433, intron 26 of 32)"	15	42689595	42720859	31265	1	"ENSG00000159433"	"ENST00000562619"	14126	57519	"StAR related lipid transfer domain containing 9"
"SYNM"	1.94774752	5.356275402	4.72600266	0.004275306	0.061103474	-1.993960637	"15"	99078597	99080142	1546	"*"	1547	"*"	0.680442064	1.408936826	0	1.857399815	0.622509223	0.998642427	"Intron (ENST00000559468/ENSG00000259475, intron 2 of 3)"	15	99098217	99135593	37377	1	"ENSG00000182253"	"ENST00000560674"	-18075	23336	"synemin"
"SYNM"	1.94774752	5.356275402	4.72600266	0.004275306	0.061103474	-1.993960637	"15"	99101622	99109410	7789	"*"	7790	"*"	4.047032348	4.541815696	3.28799596	1.04493489	0.170754488	0.998642427	"Promoter (<=1kb)"	15	99105080	99135583	30504	1	"ENSG00000182253"	"ENST00000328642"	0	23336	"synemin"
"SYNPR"	1.584962501	0.79248125	15.26788983	1.2e-05	0.003490126	4.228714656	"3"	63348969	63355976	7008	"*"	7009	"*"	3.082417402	3.688460133	2.01726309	1.444846555	0.162084678	0.998642427	"Promoter (<=1kb)"	3	63351429	63609316	257888	1	"ENSG00000163630"	"ENST00000493532"	0	132204	"synaptoporin"
"TCF7"	1.065703277	4.235693124	2.656104797	0.041792294	0.208437357	-4.501735956	"5"	134142756	134148417	5662	"*"	5663	"*"	3.250693436	3.675862108	2.645252622	0.819231388	0.393411007	0.998642427	"Promoter (<=1kb)"	5	134142792	134151865	9074	1	"ENSG00000081059"	"ENST00000520699"	0	6932	"transcription factor 7"
"TEX37"	2.130772474	1.065386237	6.538218511	0.000931882	0.026748723	-0.299593673	"2"	88520272	88521540	1269	"*"	1270	"*"	0.291245097	0.920364131	0	1.385265122	0.745703779	0.998642427	"Distal Intergenic"	2	88524649	88529585	4937	1	"ENSG00000172073"	"ENST00000303254"	-3109	200523	"testis expressed 37"
"THRAP3P1"	1.483737037	1.741868519	2.818333286	0.034142703	0.186148083	-4.284497093	"3"	31409458	31411337	1880	"*"	1881	"*"	0.72618627	1.72618627	0	4.686300771	0.224492991	0.998642427	"Distal Intergenic"	3	31452832	31455894	3063	1	"ENSG00000227339"	"ENST00000411753"	-41495	391524	"THRAP3 pseudogene 1"
"TLE4"	1.30314898	8.459752438	9.574580905	0.00013733	0.010941122	1.781074577	"9"	79572844	79574043	1200	"*"	1201	"*"	2.610368082	3.013524895	2.048877407	0.747611191	0.49976522	0.998642427	"Promoter (<=1kb)"	9	79573262	79652794	79533	1	"ENSG00000106829"	"ENST00000425506"	0	7091	"TLE family member 4, transcriptional corepressor"
"TMEM170B"	1.014932935	5.85660009	6.338860315	0.001083175	0.029011176	-0.466126168	"6"	11536985	11539234	2250	"*"	2251	"*"	4.532746	5.10883167	3.559053411	1.340832739	0.059215742	0.998642427	"Promoter (<=1kb)"	6	11537749	11583524	45776	1	"ENSG00000205269"	"ENST00000379426"	0	100113407	"transmembrane protein 170B"
"TNFRSF11A"	1.557852141	3.911840635	3.705900919	0.012119332	0.107344542	-3.151629676	"18"	62324635	62326843	2209	"*"	2210	"*"	3.444423485	3.839190351	2.899167314	0.73097719	0.422657789	0.998642427	"Promoter (<=1kb)"	18	62325287	62367435	42149	1	"ENSG00000141655"	"ENST00000639222"	0	8792	"TNF receptor superfamily member 11a"
"TOP3B"	1.056641667	3.571415173	5.045244491	0.003179347	0.052843406	-1.663810152	"22"	21974896	21976216	1321	"*"	1322	"*"	0.500980579	1.242097531	0	1.911698432	0.616693703	0.998642427	"Promoter (<=1kb)"	22	21972219	21975796	3578	2	"ENSG00000100038"	"ENST00000489581"	0	8940	"DNA topoisomerase III beta"
"TREX2"	1.738106374	2.39737402	2.53131845	0.04894236	0.226469508	-4.670213436	"X"	153473840	153475039	1200	"*"	1201	"*"	1.0288766	1.616933983	0.019551919	1.301450481	0.650429381	0.998642427	"Intron (ENST00000370210/ENSG00000213397, intron 1 of 5)"	23	153444473	153470587	26115	2	"ENSG00000183479"	"ENST00000370232"	-3253	11219	"three prime repair exonuclease 2"
"TREX2"	1.738106374	2.39737402	2.53131845	0.04894236	0.226469508	-4.670213436	"X"	153471607	153472806	1200	"*"	1201	"*"	0.853851318	1.617925174	0	2.066130313	0.539479631	0.998642427	"Promoter (1-2kb)"	23	153444473	153470587	26115	2	"ENSG00000183479"	"ENST00000370232"	-1020	11219	"three prime repair exonuclease 2"
"TSPOAP1"	1.02167037	10.75917239	5.586544674	0.001980692	0.040500875	-1.136563403	"17"	58320984	58325663	4680	"*"	4681	"*"	4.446723301	4.804159919	3.970490923	0.629664993	0.36563956	0.998642427	"Promoter (<=1kb)"	17	58322072	58322721	650	2	"ENSG00000005379"	"ENST00000583624"	0	9256	"TSPO associated protein 1"
"VCX"	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	"X"	7716206	7717405	1200	"*"	1201	"*"	0	0.918049448	0	3.919418594	0.432781321	0.998642427	"Intron (ENST00000664306/ENSG00000101846, intron 11 of 12)"	23	7842262	7844143	1882	1	"ENSG00000182583"	"ENST00000381059"	-124857	26609	"variable charge X-linked"
"VCX3B"	1.830617699	1.248642183	4.584101946	0.004898119	0.066365374	-2.145500473	"X"	8322358	8324183	1826	"*"	1827	"*"	1.069543312	1.870683898	0	2.319594043	0.441051212	0.998642427	"Intron (ENST00000659022/ENSG00000285679, intron 2 of 3)"	23	8464830	8466510	1681	1	"ENSG00000205642"	"ENST00000381032"	-140647	425054	"variable charge X-linked 3B"
"WFS1"	1.20166842	5.43444817	6.114393514	0.001289004	0.032352147	-0.659034843	"4"	6297592	6299704	2113	"*"	2114	"*"	1.500057733	1.929917656	0.884985548	0.808375507	0.667192672	0.998642427	"Promoter (2-3kb)"	4	6294771	6300807	6037	1	"ENSG00000109501"	"ENST00000513395"	2821	7466	"wolframin ER transmembrane glycoprotein"
"ZDHHC19"	2.056641667	1.889975	4.098869134	0.007966841	0.085833559	-2.686723749	"3"	196191060	196192259	1200	"*"	1201	"*"	1.7037559	2.166659258	1.018016633	0.909727792	0.595694103	0.998642427	"Distal Intergenic"	3	196197452	196198910	1459	2	"ENSG00000163958"	"ENST00000460442"	6651	131540	"zinc finger DHHC-type palmitoyltransferase 19"
"ZFAS1"	1.573684424	7.759062271	9.049031886	0.000183397	0.012395593	1.472926753	"20"	49283250	49288415	5166	"*"	5167	"*"	4.548552036	5.054993631	3.761327773	1.086737875	0.122397442	0.998642427	"Promoter (2-3kb)"	20	49290888	49295738	4851	1	"ENSG00000177410"	"ENST00000618800"	-2473	441951	"ZNFX1 antisense RNA 1"
"ZFAS1"	1.573684424	7.759062271	9.049031886	0.000183397	0.012395593	1.472926753	"20"	49288483	49301130	12648	"*"	12649	"*"	4.988622194	5.520954085	4.135889894	1.179436861	0.102110414	0.998642427	"Promoter (<=1kb)"	20	49290888	49295738	4851	1	"ENSG00000177410"	"ENST00000618800"	0	441951	"ZNFX1 antisense RNA 1"
"ZNF280C"	1.048162229	6.333578126	4.865296578	0.003750876	0.057700292	-1.848093746	"X"	130267505	130270338	2834	"*"	2835	"*"	4.027277121	4.436241219	3.454385252	0.775348146	0.30932458	0.998642427	"Promoter (<=1kb)"	23	130202707	130268899	66193	2	"ENSG00000056277"	"ENST00000370978"	0	55609	"zinc finger protein 280C"
"ZNF280C"	1.048162229	6.333578126	4.865296578	0.003750876	0.057700292	-1.848093746	"X"	130281278	130282477	1200	"*"	1201	"*"	0	0.918049448	0	3.919418594	0.432781321	0.998642427	"Distal Intergenic"	23	130202707	130268899	66193	2	"ENSG00000056277"	"ENST00000370978"	-12379	55609	"zinc finger protein 280C"
"ZNF423"	1.848106839	1.785707586	4.136759611	0.007660464	0.084017108	-2.643159524	"16"	49620062	49623438	3377	"*"	3378	"*"	2.438424495	3.303682318	0	3.011702541	0.026106712	0.998642427	"Intron (ENST00000561648/ENSG00000102935, intron 6 of 8)"	16	49490951	49640852	149902	2	"ENSG00000102935"	"ENST00000567169"	17414	23090	"zinc finger protein 423"
"ZNF423"	1.848106839	1.785707586	4.136759611	0.007660464	0.084017108	-2.643159524	"16"	49632955	49641941	8987	"*"	8988	"*"	3.731232023	4.421315216	2.36023307	1.837167533	0.038554238	0.998642427	"Promoter (<=1kb)"	16	49490951	49640852	149902	2	"ENSG00000102935"	"ENST00000567169"	0	23090	"zinc finger protein 423"
"ZSWIM6"	1.565030644	8.298687157	11.09337601	6.41e-05	0.007322352	2.577317005	"5"	61329945	61332764	2820	"*"	2821	"*"	5.959191629	6.480494284	5.134874375	1.142775906	0.114664486	0.998642427	"Promoter (<=1kb)"	5	61332258	61546172	213915	1	"ENSG00000130449"	"ENST00000252744"	0	57688	"zinc finger SWIM-type containing 6"
